"Municipal","Fiscal_Year","Residential","Open_Space","Commercial","Industrial","Personal_Property","Total_Levy","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Levy","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Levy_Pct_Change","Total_Levy_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Hudson",2008,22254092,0,3657105,5026049,635274,31572520,25336029,0,4163572,5722099,723252,35944952,70.49,0,11.58,15.92,2.01,21.3,35.94,25.34,0,4.16,5.72,0.72
"Hudson",2009,23463506,0,3869240,5399842,884113,33616701,26808311,0,4420814,6169608,1010146,38408879,69.8,0,11.51,16.06,2.63,29.6,38.41,26.81,0,4.42,6.17,1.01
"Hudson",2010,24628412,0,4427665,5718696,970204,35744977,27685165,0,4977204,6428471,1090621,40181461,68.9,0,12.39,16,2.71,35.6,40.18,27.69,0,4.98,6.43,1.09
"Hudson",2011,25325321,0,4853668,5663907,1182903,37025799,27597449,0,5289128,6172059,1289030,40347667,68.4,0,13.11,15.3,3.19,36.2,40.35,27.6,0,5.29,6.17,1.29
"Hudson",2012,26985535,0,5203465,5540152,1357152,39086304,28810397,0,5555343,5914798,1448928,41729465,69.04,0,13.31,14.17,3.47,40.9,41.73,28.81,0,5.56,5.91,1.45
"Hudson",2013,28327591,0,5564171,5847034,1368209,41107005,29806613,0,5854684,6152316,1439645,43253257,68.91,0,13.54,14.22,3.33,46,43.25,29.81,0,5.85,6.15,1.44
"Hudson",2014,29446138,0,5900537,5936345,1433096,42716116,30488972,0,6109504,6146581,1483849,44228906,68.93,0,13.81,13.9,3.35,49.3,44.23,30.49,0,6.11,6.15,1.48
"Hudson",2015,30872032,0,6148778,6038206,1399454,44458470,31927467,0,6358989,6244637,1447298,45978390,69.44,0,13.83,13.58,3.15,55.2,45.98,31.93,0,6.36,6.24,1.45
"Hudson",2016,33165500,0,6111918,5618673,1330404,46226495,38710745,0,7133826,6558111,1552846,53955527,71.75,0,13.22,12.15,2.88,82.1,53.96,38.71,0,7.13,6.56,1.55
"Hudson",2017,36305342,0,6266237,5429460,1370290,49371329,36305342,0,6266237,5429460,1370290,49371329,73.54,0,12.69,11,2.78,66.7,49.37,36.31,0,6.27,5.43,1.37
"Hull",2003,15879189,0,560515,0,173550,16613254,21153841,0,746703,0,231199,22131744,95.58,0,3.37,0,1.04,0,22.13,21.15,0,0.75,0,0.23
"Hull",2004,16787811,0,550812,0,189475,17528098,21784162,0,714743,0,245866,22744772,95.78,0,3.14,0,1.08,2.8,22.74,21.78,0,0.71,0,0.25
"Hull",2005,17696882,0,544907,0,174649,18416438,22211263,0,683910,0,219201,23114374,96.09,0,2.96,0,0.95,4.4,23.11,22.21,0,0.68,0,0.22
"Hull",2006,18585986,0,555722,0,163393,19305101,22598199,0,675687,0,198665,23472551,96.28,0,2.88,0,0.85,6.1,23.47,22.6,0,0.68,0,0.2
"Hull",2007,19768590,0,567022,0,173156,20508768,23370455,0,670334,0,204705,24245494,96.39,0,2.76,0,0.84,9.6,24.25,23.37,0,0.67,0,0.2
"Hull",2008,20254725,0,580370,0,190360,21025455,23059772,0,660745,0,216723,23937240,96.33,0,2.76,0,0.91,8.2,23.94,23.06,0,0.66,0,0.22
"Hull",2009,20880477,0,601498,0,235498,21717473,23857062,0,687244,0,269069,24813375,96.15,0,2.77,0,1.08,12.1,24.81,23.86,0,0.69,0,0.27
"Hull",2010,21447831,0,666340,0,261988,22376159,24109827,0,749043,0,294505,25153374,95.85,0,2.98,0,1.17,13.7,25.15,24.11,0,0.75,0,0.29
"Hull",2011,22063717,0,705776,0,361169,23130662,24043222,0,769097,0,393572,25205891,95.39,0,3.05,0,1.56,13.9,25.21,24.04,0,0.77,0,0.39
"Hull",2012,22719646,0,740686,0,385470,23845802,24256033,0,790774,0,411537,25458344,95.28,0,3.11,0,1.62,15,25.46,24.26,0,0.79,0,0.41
"Hull",2013,23374391,0,776759,0,390664,24541814,24594800,0,817315,0,411061,25823175,95.24,0,3.17,0,1.59,16.7,25.82,24.59,0,0.82,0,0.41
"Hull",2014,24075504,0,790305,0,400238,25266047,24928137,0,818294,0,414412,26160843,95.29,0,3.13,0,1.58,18.2,26.16,24.93,0,0.82,0,0.41
"Hull",2015,24807924,0,793106,0,380254,25981284,25656043,0,820220,0,393254,26869517,95.48,0,3.05,0,1.46,21.4,26.87,25.66,0,0.82,0,0.39
"Hull",2016,25578567,0,772590,0,385257,26736414,29855283,0,901766,0,449672,31206721,95.67,0,2.89,0,1.44,41,31.21,29.86,0,0.9,0,0.45
"Hull",2017,26327620,0,774434,0,451152,27553206,26327620,0,774434,0,451152,27553206,95.55,0,2.81,0,1.64,24.5,27.55,26.33,0,0.77,0,0.45
"Huntington",2003,1683781,0,63549,16126,53357,1816813,2243089,0,84658,21483,71081,2420311,92.68,0,3.5,0.89,2.94,0,2.42,2.24,0,0.08,0.02,0.07
"Huntington",2004,1816411,0,62322,18776,53603,1951112,2357007,0,80870,24364,69556,2531798,93.1,0,3.19,0.96,2.75,4.6,2.53,2.36,0,0.08,0.02,0.07
"Huntington",2005,1867072,0,60114,19188,47652,1994026,2343352,0,75449,24083,59808,2502692,93.63,0,3.01,0.96,2.39,3.4,2.5,2.34,0,0.08,0.02,0.06
"Huntington",2006,2045993,0,64364,19234,41953,2171544,2487668,0,78258,23386,51010,2640322,94.22,0,2.96,0.89,1.93,9.1,2.64,2.49,0,0.08,0.02,0.05
"Huntington",2007,2199425,0,63292,19573,38709,2320999,2600163,0,74824,23139,45762,2743888,94.76,0,2.73,0.84,1.67,13.4,2.74,2.6,0,0.07,0.02,0.05
"Huntington",2008,2432202,0,68762,21624,42073,2564661,2769034,0,78285,24619,47900,2919837,94.84,0,2.68,0.84,1.64,20.6,2.92,2.77,0,0.08,0.02,0.05
"Huntington",2009,2468220,0,73044,21840,57263,2620367,2820073,0,83457,24953,65426,2993909,94.19,0,2.79,0.83,2.19,23.7,2.99,2.82,0,0.08,0.02,0.07
"Huntington",2010,2638829,0,75049,22071,62257,2798206,2966347,0,84364,24810,69984,3145505,94.3,0,2.68,0.79,2.22,30,3.15,2.97,0,0.08,0.02,0.07
"Huntington",2011,2751455,0,85762,22757,75778,2935752,2998309,0,93456,24799,82577,3199141,93.72,0,2.92,0.78,2.58,32.2,3.2,3,0,0.09,0.02,0.08
"Huntington",2012,2847662,0,85516,22078,82793,3038049,3040231,0,91299,23571,88392,3243493,93.73,0,2.81,0.73,2.73,34,3.24,3.04,0,0.09,0.02,0.09
"Huntington",2013,2918071,0,83747,23375,86127,3111320,3070427,0,88120,24595,90624,3273766,93.79,0,2.69,0.75,2.77,35.3,3.27,3.07,0,0.09,0.02,0.09
"Huntington",2014,3041065,0,87338,24346,92687,3245436,3148764,0,90431,25208,95970,3360373,93.7,0,2.69,0.75,2.86,38.8,3.36,3.15,0,0.09,0.03,0.1
"Huntington",2015,3077450,0,87728,24588,94937,3284703,3182660,0,90727,25429,98183,3396999,93.69,0,2.67,0.75,2.89,40.4,3.4,3.18,0,0.09,0.03,0.1
"Huntington",2016,3290248,0,93076,25630,101362,3510316,3840375,0,108638,29915,118310,4097238,93.73,0,2.65,0.73,2.89,69.3,4.1,3.84,0,0.11,0.03,0.12
"Huntington",2017,3226021,0,90078,25006,99705,3440810,3226021,0,90078,25006,99705,3440810,93.76,0,2.62,0.73,2.9,42.2,3.44,3.23,0,0.09,0.03,0.1
"Ipswich",2003,17786152,0,890660,489346,171167,19337325,23694248,0,1186514,651894,228024,25760680,91.98,0,4.61,2.53,0.89,0,25.76,23.69,0,1.19,0.65,0.23
"Ipswich",2004,18553119,0,907959,522751,150049,20133878,24074857,0,1178184,678331,194706,26126078,92.15,0,4.51,2.6,0.75,1.4,26.13,24.07,0,1.18,0.68,0.19
"Ipswich",2005,19205070,0,886855,824632,142026,21058583,24104182,0,1113087,1034991,178256,26430516,91.2,0,4.21,3.92,0.67,2.6,26.43,24.1,0,1.11,1.03,0.18
"Ipswich",2006,20248093,0,893447,1190338,139692,22471570,24619110,0,1086318,1447300,169848,27322576,90.11,0,3.98,5.3,0.62,6.1,27.32,24.62,0,1.09,1.45,0.17
"Ipswich",2007,21199793,0,992678,1174797,125316,23492584,25062425,0,1173545,1388847,148149,27772965,90.24,0,4.23,5,0.53,7.8,27.77,25.06,0,1.17,1.39,0.15
"Ipswich",2008,22330142,0,1122666,1248884,165490,24867182,25422611,0,1278142,1421840,188408,28311002,89.8,0,4.51,5.02,0.67,9.9,28.31,25.42,0,1.28,1.42,0.19
"Ipswich",2009,24379016,0,1242080,1395851,308924,27325871,27854330,0,1419143,1594834,352962,31221270,89.22,0,4.55,5.11,1.13,21.2,31.22,27.85,0,1.42,1.59,0.35
"Ipswich",2010,25105169,0,1313230,1481013,329165,28228577,28221095,0,1476221,1664829,370019,31732164,88.94,0,4.65,5.25,1.17,23.2,31.73,28.22,0,1.48,1.66,0.37
"Ipswich",2011,25776441,0,1360148,1550024,369681,29056294,28089043,0,1482177,1689089,402848,31663157,88.71,0,4.68,5.33,1.27,22.9,31.66,28.09,0,1.48,1.69,0.4
"Ipswich",2012,26718348,0,1462063,1652753,348924,30182088,28525142,0,1560933,1764518,372520,32223113,88.52,0,4.84,5.48,1.16,25.1,32.22,28.53,0,1.56,1.76,0.37
"Ipswich",2013,27415218,0,1498744,1698704,416134,31028800,28846604,0,1576995,1787396,437861,32648856,88.35,0,4.83,5.47,1.34,26.7,32.65,28.85,0,1.58,1.79,0.44
"Ipswich",2014,28308644,0,1609551,1736346,424538,32079079,29311194,0,1666553,1797839,439573,33215159,88.25,0,5.02,5.41,1.32,28.9,33.22,29.31,0,1.67,1.8,0.44
"Ipswich",2015,29655229,0,1627279,1736534,376581,33395623,30669065,0,1682911,1795902,389455,34537333,88.8,0,4.87,5.2,1.13,34.1,34.54,30.67,0,1.68,1.8,0.39
"Ipswich",2016,33264740,0,1789580,1925843,433609,37413772,38826578,0,2088796,2247842,506108,43669324,88.91,0,4.78,5.15,1.16,69.5,43.67,38.83,0,2.09,2.25,0.51
"Ipswich",2017,34509823,0,1817518,1929662,435663,38692666,34509823,0,1817518,1929662,435663,38692666,89.19,0,4.7,4.99,1.13,50.2,38.69,34.51,0,1.82,1.93,0.44
"Kingston",2003,12555996,0,2207601,211188,290969,15265754,16726770,0,2940908,281339,387621,20336639,82.25,0,14.46,1.38,1.91,0,20.34,16.73,0,2.94,0.28,0.39
"Kingston",2004,13922405,0,2288133,106390,255925,16572853,18065960,0,2969122,138054,332093,21505229,84.01,0,13.81,0.64,1.54,5.7,21.51,18.07,0,2.97,0.14,0.33
"Kingston",2005,15308757,0,2458945,118520,282806,18169028,19213940,0,3086209,148754,354948,22803851,84.26,0,13.53,0.65,1.56,12.1,22.8,19.21,0,3.09,0.15,0.35
"Kingston",2006,16331115,0,2468574,131309,276409,19207407,19856562,0,3001473,159655,336078,23353768,85.03,0,12.85,0.68,1.44,14.8,23.35,19.86,0,3,0.16,0.34
"Kingston",2007,17649927,0,2656114,151200,302596,20759837,20865768,0,3140062,178749,357729,24542308,85.02,0,12.79,0.73,1.46,20.7,24.54,20.87,0,3.14,0.18,0.36
"Kingston",2008,19527370,0,3081032,174225,416712,23199339,22231687,0,3507720,198353,474422,26412182,84.17,0,13.28,0.75,1.8,29.9,26.41,22.23,0,3.51,0.2,0.47
"Kingston",2009,19929761,0,3236047,179673,500931,23846412,22770818,0,3697357,205286,572340,27245801,83.58,0,13.57,0.75,2.1,34,27.25,22.77,0,3.7,0.21,0.57
"Kingston",2010,20575859,0,3206280,188002,555079,24525220,23129630,0,3604227,211336,623973,27569165,83.9,0,13.07,0.77,2.26,35.6,27.57,23.13,0,3.6,0.21,0.62
"Kingston",2011,21414320,0,3195485,197368,690428,25497601,23335563,0,3482176,215075,752372,27785186,83.99,0,12.53,0.77,2.71,36.6,27.79,23.34,0,3.48,0.22,0.75
"Kingston",2012,21886666,0,3206452,202824,650402,25946344,23366724,0,3423284,216540,694385,27700932,84.35,0,12.36,0.78,2.51,36.2,27.7,23.37,0,3.42,0.22,0.69
"Kingston",2013,23053081,0,3271239,372118,696099,27392537,24256714,0,3442035,391547,732443,28822738,84.16,0,11.94,1.36,2.54,41.7,28.82,24.26,0,3.44,0.39,0.73
"Kingston",2014,23492417,0,2782550,331487,687811,27294265,24324400,0,2881094,343227,712170,28260891,86.07,0,10.19,1.21,2.52,39,28.26,24.32,0,2.88,0.34,0.71
"Kingston",2015,24299303,0,2685743,328583,721929,28035558,25130034,0,2777562,339816,746610,28994021,86.67,0,9.58,1.17,2.58,42.6,28.99,25.13,0,2.78,0.34,0.75
"Kingston",2016,25711874,0,2800587,331174,861365,29705000,30010878,0,3268843,386546,1005385,34671652,86.56,0,9.43,1.11,2.9,70.5,34.67,30.01,0,3.27,0.39,1.01
"Kingston",2017,26762609,0,2727408,317838,869528,30677383,26762609,0,2727408,317838,869528,30677383,87.24,0,8.89,1.04,2.83,50.8,30.68,26.76,0,2.73,0.32,0.87
"Lakeville",2003,9186289,0,865581,709567,141894,10903331,12237735,0,1153104,945267,189027,14525133,84.25,0,7.94,6.51,1.3,0,14.53,12.24,0,1.15,0.95,0.19
"Lakeville",2004,10184714,0,1013923,795336,172996,12166969,13215866,0,1315685,1032042,224483,15788075,83.71,0,8.33,6.54,1.42,8.7,15.79,13.22,0,1.32,1.03,0.22
"Lakeville",2005,11121925,0,849274,689986,172114,12833299,13959069,0,1065919,865998,216019,16107006,86.66,0,6.62,5.38,1.34,10.9,16.11,13.96,0,1.07,0.87,0.22
"Lakeville",2006,11878842,0,808839,674763,152021,13514465,14443163,0,983446,820426,184838,16431873,87.9,0,5.98,4.99,1.12,13.1,16.43,14.44,0,0.98,0.82,0.18
"Lakeville",2007,12212207,0,869851,707725,158415,13948198,14437288,0,1028339,836673,187278,16489579,87.55,0,6.24,5.07,1.14,13.5,16.49,14.44,0,1.03,0.84,0.19
"Lakeville",2008,12616418,0,1081147,721419,173179,14592163,14363647,0,1230873,821327,197162,16613010,86.46,0,7.41,4.94,1.19,14.4,16.61,14.36,0,1.23,0.82,0.2
"Lakeville",2009,13151071,0,1150994,821797,245762,15369624,15025802,0,1315072,938947,280796,17560618,85.57,0,7.49,5.35,1.6,20.9,17.56,15.03,0,1.32,0.94,0.28
"Lakeville",2010,13407280,0,1299016,843139,288075,15837510,15071323,0,1460243,947785,323829,17803181,84.66,0,8.2,5.32,1.82,22.6,17.8,15.07,0,1.46,0.95,0.32
"Lakeville",2011,14044735,0,1265660,849516,319593,16479504,15304796,0,1379212,925733,348266,17958006,85.23,0,7.68,5.15,1.94,23.6,17.96,15.3,0,1.38,0.93,0.35
"Lakeville",2012,14360881,0,1370469,911423,332498,16975271,15332017,0,1463145,973057,354983,18123202,84.6,0,8.07,5.37,1.96,24.8,18.12,15.33,0,1.46,0.97,0.35
"Lakeville",2013,14954852,0,1431688,883266,348956,17618762,15735665,0,1506438,929383,367175,18538661,84.88,0,8.13,5.01,1.98,27.6,18.54,15.74,0,1.51,0.93,0.37
"Lakeville",2014,16552378,0,1596839,942286,382667,19474170,17138580,0,1653391,975657,396219,20163847,85,0,8.2,4.84,1.96,38.8,20.16,17.14,0,1.65,0.98,0.4
"Lakeville",2015,17268667,0,1562516,945506,323775,20100464,17859038,0,1615934,977830,334844,20787647,85.91,0,7.77,4.7,1.61,43.1,20.79,17.86,0,1.62,0.98,0.33
"Lakeville",2016,17927378,0,1555652,1093104,325428,20901562,20924821,0,1815756,1275870,379839,24396286,85.77,0,7.44,5.23,1.56,68,24.4,20.92,0,1.82,1.28,0.38
"Lakeville",2017,18685760,0,1602751,1106912,281191,21676614,18685760,0,1602751,1106912,281191,21676614,86.2,0,7.39,5.11,1.3,49.2,21.68,18.69,0,1.6,1.11,0.28
"Lancaster",2003,6989652,36768,456309,335323,229301,8047353,9311432,48981,607883,446709,305469,10720474,86.86,0.46,5.67,4.17,2.85,0,10.72,9.31,0.05,0.61,0.45,0.31
"Lancaster",2004,8163052,36949,506670,417344,250683,9374698,10592521,47946,657464,541553,325291,12164775,87.08,0.39,5.4,4.45,2.67,13.5,12.16,10.59,0.05,0.66,0.54,0.33
"Lancaster",2005,8872866,36020,514688,323574,206298,9953446,11136287,45209,645982,406116,258924,12492518,89.14,0.36,5.17,3.25,2.07,16.5,12.49,11.14,0.05,0.65,0.41,0.26
"Lancaster",2006,9767396,35635,608902,317713,198743,10928389,11875913,43328,740348,386299,241646,13287533,89.38,0.33,5.57,2.91,1.82,23.9,13.29,11.88,0.04,0.74,0.39,0.24
"Lancaster",2007,10450258,36537,594529,310756,212043,11604123,12354310,43194,702853,367376,250678,13718410,90.06,0.31,5.12,2.68,1.83,28,13.72,12.35,0.04,0.7,0.37,0.25
"Lancaster",2008,10853739,0,694430,359894,216610,12124673,12356858,0,790601,409735,246608,13803801,89.52,0,5.73,2.97,1.79,28.8,13.8,12.36,0,0.79,0.41,0.25
"Lancaster",2009,11192445,0,778989,437284,266621,12675339,12787967,0,890037,499620,304629,14482253,88.3,0,6.15,3.45,2.1,35.1,14.48,12.79,0,0.89,0.5,0.3
"Lancaster",2010,11710695,0,776863,477393,309292,13274243,13164167,0,873283,536645,347680,14921774,88.22,0,5.85,3.6,2.33,39.2,14.92,13.16,0,0.87,0.54,0.35
"Lancaster",2011,12124089,0,860493,477230,334879,13796691,13211834,0,937694,520046,364924,15034498,87.88,0,6.24,3.46,2.43,40.2,15.03,13.21,0,0.94,0.52,0.36
"Lancaster",2012,12335833,0,909492,572491,329846,14147662,13170028,0,970995,611205,352151,15104380,87.19,0,6.43,4.05,2.33,40.9,15.1,13.17,0,0.97,0.61,0.35
"Lancaster",2013,12422592,0,969915,622962,375796,14391265,13071192,0,1020556,655488,395417,15142652,86.32,0,6.74,4.33,2.61,41.2,15.14,13.07,0,1.02,0.66,0.4
"Lancaster",2014,12904495,0,1003345,625541,364979,14898360,13361507,0,1038878,647695,377905,15425985,86.62,0,6.73,4.2,2.45,43.9,15.43,13.36,0,1.04,0.65,0.38
"Lancaster",2015,13266021,0,1175375,661479,440029,15542904,13719552,0,1215558,684093,455072,16074276,85.35,0,7.56,4.26,2.83,49.9,16.07,13.72,0,1.22,0.68,0.46
"Lancaster",2016,14017648,0,1250752,689768,488758,16446926,16361387,0,1459877,805097,570478,19196839,85.23,0,7.6,4.19,2.97,79.1,19.2,16.36,0,1.46,0.81,0.57
"Lancaster",2017,14673950,0,1285943,742896,501753,17204542,14673950,0,1285943,742896,501753,17204542,85.29,0,7.47,4.32,2.92,60.5,17.2,14.67,0,1.29,0.74,0.5
"Lanesborough",2003,3439830,0,1332302,61289,121856,4955277,4582452,0,1774858,81648,162333,6601291,69.42,0,26.89,1.24,2.46,0,6.6,4.58,0,1.77,0.08,0.16
"Lanesborough",2004,3790150,0,1283561,65617,147068,5286396,4918166,0,1665572,85146,190838,6859721,71.7,0,24.28,1.24,2.78,3.9,6.86,4.92,0,1.67,0.09,0.19
"Lanesborough",2005,4066745,0,1140521,63493,151748,5422507,5104150,0,1431462,79690,190458,6805760,75,0,21.03,1.17,2.8,3.1,6.81,5.1,0,1.43,0.08,0.19
"Lanesborough",2006,4294679,0,1170399,65295,138717,5669090,5221784,0,1423057,79390,168662,6892894,75.76,0,20.65,1.15,2.45,4.4,6.89,5.22,0,1.42,0.08,0.17
"Lanesborough",2007,4593468,0,1175696,65804,154006,5988974,5430404,0,1389909,77794,182066,7080173,76.7,0,19.63,1.1,2.57,7.3,7.08,5.43,0,1.39,0.08,0.18
"Lanesborough",2008,4799564,0,1235870,67269,144546,6247249,5464249,0,1407024,76585,164564,7112421,76.83,0,19.78,1.08,2.31,7.7,7.11,5.46,0,1.41,0.08,0.16
"Lanesborough",2009,4710337,0,1276756,64858,160013,6211964,5381812,0,1458762,74104,182823,7097501,75.83,0,20.55,1.04,2.58,7.5,7.1,5.38,0,1.46,0.07,0.18
"Lanesborough",2010,5068879,0,1362460,70423,168401,6670163,5698002,0,1531562,79164,189302,7498030,75.99,0,20.43,1.06,2.52,13.6,7.5,5.7,0,1.53,0.08,0.19
"Lanesborough",2011,5296000,0,1320982,72308,132757,6822047,5771145,0,1439497,78795,144668,7434105,77.63,0,19.36,1.06,1.95,12.6,7.43,5.77,0,1.44,0.08,0.14
"Lanesborough",2012,5370819,0,1347058,72083,148220,6938180,5734014,0,1438151,76958,158243,7407366,77.41,0,19.42,1.04,2.14,12.2,7.41,5.73,0,1.44,0.08,0.16
"Lanesborough",2013,5679006,0,1188203,76456,157661,7101326,5975515,0,1250241,80448,165893,7472096,79.97,0,16.73,1.08,2.22,13.2,7.47,5.98,0,1.25,0.08,0.17
"Lanesborough",2014,5776979,0,1215272,77645,173998,7243894,5981571,0,1258311,80395,180160,7500436,79.75,0,16.78,1.07,2.4,13.6,7.5,5.98,0,1.26,0.08,0.18
"Lanesborough",2015,5998166,0,1328357,108796,209660,7644979,6203228,0,1373770,112515,216828,7906341,78.46,0,17.38,1.42,2.74,19.8,7.91,6.2,0,1.37,0.11,0.22
"Lanesborough",2016,6129171,0,1256720,107379,199350,7692620,7153963,0,1466843,125333,232681,8978820,79.68,0,16.34,1.4,2.59,36,8.98,7.15,0,1.47,0.13,0.23
"Lanesborough",2017,6626114,0,1134997,115531,225850,8102492,6626114,0,1134997,115531,225850,8102492,81.78,0,14.01,1.43,2.79,22.7,8.1,6.63,0,1.13,0.12,0.23
"Lawrence",2003,19939225,0,5699857,3564536,2572485,31776103,26562515,0,7593201,4748582,3426997,42331295,62.75,0,17.94,11.22,8.1,0,42.33,26.56,0,7.59,4.75,3.43
"Lawrence",2004,20007245,0,5751273,3642088,2645729,32046335,25961757,0,7462954,4726038,3433145,41583894,62.43,0,17.95,11.37,8.26,-1.8,41.58,25.96,0,7.46,4.73,3.43
"Lawrence",2005,23359801,0,5501885,3357039,2108918,34327643,29318763,0,6905387,4213402,2646892,43084444,68.05,0,16.03,9.78,6.14,1.8,43.08,29.32,0,6.91,4.21,2.65
"Lawrence",2006,25211262,0,5758850,3269394,1944306,36183812,30653693,0,7002030,3975168,2364029,43994921,69.68,0,15.92,9.04,5.37,3.9,43.99,30.65,0,7,3.98,2.36
"Lawrence",2007,27919967,0,5766394,3399618,1929495,39015474,33007024,0,6817039,4019033,2281052,46124147,71.56,0,14.78,8.71,4.95,9,46.12,33.01,0,6.82,4.02,2.28
"Lawrence",2008,30573861,0,6096783,3806424,2397084,42874152,34807991,0,6941118,4333570,2729053,48811731,71.31,0,14.22,8.88,5.59,15.3,48.81,34.81,0,6.94,4.33,2.73
"Lawrence",2009,30298832,0,7330201,4528526,2855315,45012874,34618037,0,8375147,5174083,3262350,51429617,67.31,0,16.28,10.06,6.34,21.5,51.43,34.62,0,8.38,5.17,3.26
"Lawrence",2010,29302950,0,8615201,5417606,4002388,47338145,32939883,0,9684476,6090012,4499144,53213514,61.9,0,18.2,11.44,8.45,25.7,53.21,32.94,0,9.68,6.09,4.5
"Lawrence",2011,29498928,0,9378950,6184685,4537153,49599716,32145503,0,10220407,6739560,4944216,54049686,59.47,0,18.91,12.47,9.15,27.7,54.05,32.15,0,10.22,6.74,4.94
"Lawrence",2012,31113184,0,9961842,6430411,4751738,52257175,33217173,0,10635499,6865259,5073068,55790999,59.54,0,19.06,12.31,9.09,31.8,55.79,33.22,0,10.64,6.87,5.07
"Lawrence",2013,32441503,0,10476790,6673728,5169376,54761397,34135318,0,11023797,7022172,5439276,57620564,59.24,0,19.13,12.19,9.44,36.1,57.62,34.14,0,11.02,7.02,5.44
"Lawrence",2014,35207547,0,10014600,6897146,5339442,57458735,36454421,0,10369267,7141408,5528538,59493635,61.27,0,17.43,12,9.29,40.5,59.49,36.45,0,10.37,7.14,5.53
"Lawrence",2015,36640779,0,10235068,6962916,5244114,59082877,37893433,0,10584979,7200960,5423397,61102768,62.02,0,17.32,11.78,8.88,44.3,61.1,37.89,0,10.58,7.2,5.42
"Lawrence",2016,38651760,0,10556644,7321310,5743002,62272716,45114303,0,12321706,8545427,6703227,72684664,62.07,0,16.95,11.76,9.22,71.7,72.68,45.11,0,12.32,8.55,6.7
"Lawrence",2017,41159903,0,10629212,7428925,6070954,65288994,41159903,0,10629212,7428925,6070954,65288994,63.04,0,16.28,11.38,9.3,54.2,65.29,41.16,0,10.63,7.43,6.07
"Lee",2003,5422381,0,2220115,608427,405345,8656268,7223555,0,2957579,810531,539990,11531654,62.64,0,25.65,7.03,4.68,0,11.53,7.22,0,2.96,0.81,0.54
"Lee",2004,5726589,0,2081333,620901,440962,8869785,7430924,0,2700775,805692,572200,11509591,64.56,0,23.47,7,4.97,-0.2,11.51,7.43,0,2.7,0.81,0.57
"Lee",2005,6258118,0,1929241,605422,383196,9175977,7854531,0,2421380,759862,480947,11516720,68.2,0,21.02,6.6,4.18,-0.1,11.52,7.85,0,2.42,0.76,0.48
"Lee",2006,6499707,0,1873682,641330,376339,9391058,7902818,0,2278159,779776,457580,11418334,69.21,0,19.95,6.83,4.01,-1,11.42,7.9,0,2.28,0.78,0.46
"Lee",2007,6709811,0,1900165,654331,418292,9682599,7932348,0,2246378,773551,494505,11446782,69.3,0,19.62,6.76,4.32,-0.7,11.45,7.93,0,2.25,0.77,0.49
"Lee",2008,7226367,0,1850933,624410,488332,10190042,8227136,0,2107266,710884,555960,11601246,70.92,0,18.16,6.13,4.79,0.6,11.6,8.23,0,2.11,0.71,0.56
"Lee",2009,7639926,0,1962278,643219,570360,10815783,8729024,0,2242008,734912,651667,12357611,70.64,0,18.14,5.95,5.27,7.2,12.36,8.73,0,2.24,0.73,0.65
"Lee",2010,7937497,0,2018622,653545,602027,11211691,8922659,0,2269163,734660,676748,12603229,70.8,0,18,5.83,5.37,9.3,12.6,8.92,0,2.27,0.73,0.68
"Lee",2011,8298415,0,2151167,614958,634743,11699283,9042929,0,2344165,670131,691691,12748915,70.93,0,18.39,5.26,5.43,10.6,12.75,9.04,0,2.34,0.67,0.69
"Lee",2012,8451647,0,2243560,660890,672892,12028989,9023179,0,2395278,705582,718395,12842434,70.26,0,18.65,5.49,5.59,11.4,12.84,9.02,0,2.4,0.71,0.72
"Lee",2013,8662218,0,2307664,652163,757342,12379387,9114484,0,2428150,686213,796884,13025732,69.97,0,18.64,5.27,6.12,13,13.03,9.11,0,2.43,0.69,0.8
"Lee",2014,8677044,0,2314436,670334,810849,12472663,8984341,0,2396402,694074,839565,12914382,69.57,0,18.56,5.37,6.5,12,12.91,8.98,0,2.4,0.69,0.84
"Lee",2015,8922100,0,2381331,660995,837665,12802091,9227124,0,2462743,683593,866303,13239761,69.69,0,18.6,5.16,6.54,14.8,13.24,9.23,0,2.46,0.68,0.87
"Lee",2016,9259941,0,2459171,687092,878027,13284231,10808196,0,2870342,801973,1024832,15505344,69.71,0,18.51,5.17,6.61,34.5,15.51,10.81,0,2.87,0.8,1.02
"Lee",2017,9384892,0,2481619,683350,885369,13435230,9384892,0,2481619,683350,885369,13435230,69.85,0,18.47,5.09,6.59,16.5,13.44,9.38,0,2.48,0.68,0.89
"Leicester",2003,6790986,0,358694,201592,172842,7524114,9046774,0,477843,268556,230256,10023428,90.26,0,4.77,2.68,2.3,0,10.02,9.05,0,0.48,0.27,0.23
"Leicester",2004,7183090,0,377152,216249,175518,7952009,9320905,0,489399,280609,227755,10318668,90.33,0,4.74,2.72,2.21,2.9,10.32,9.32,0,0.49,0.28,0.23
