,Municipal,County,State,Region,Five_Year_Range,Total_Pop,Pov_Pop,Percent_Pov,Margin_Error_Percent
684,Ludlow,Hampden County,MA,Ludlow,2008-2012,19887,1129,5.7,1.7
685,Lunenburg,Worcester County,MA,Lunenburg,2005-2009,10107,405,4,2.2
686,Lunenburg,Worcester County,MA,Lunenburg,2006-2010,9985,547,5.5,2.7
687,Lunenburg,Worcester County,MA,Lunenburg,2007-2011,9980,517,5.2,2.7
688,Lunenburg,Worcester County,MA,Lunenburg,2008-2012,10294,532,5.2,2.4
689,Lynn,Essex County,MA,Lynn,2005-2009,86578,16781,19.4,1.9
690,Lynn,Essex County,MA,Lynn,2006-2010,89195,17258,19.3,1.7
691,Lynn,Essex County,MA,Lynn,2007-2011,89358,17178,19.2,1.5
692,Lynn,Essex County,MA,Lynn,2008-2012,89785,18712,20.8,1.5
693,Lynnfield,Essex County,MA,Lynnfield,2005-2009,11492,638,5.6,3
694,Lynnfield,Essex County,MA,Lynnfield,2006-2010,11487,476,4.1,2.7
695,Lynnfield,Essex County,MA,Lynnfield,2007-2011,11546,419,3.6,2.5
696,Lynnfield,Essex County,MA,Lynnfield,2008-2012,11627,209,1.8,1
697,Malden,Middlesex County,MA,Malden,2005-2009,55493,6348,11.4,1.8
698,Malden,Middlesex County,MA,Malden,2006-2010,58063,7436,12.8,2.2
699,Malden,Middlesex County,MA,Malden,2007-2011,58560,8285,14.1,1.9
700,Malden,Middlesex County,MA,Malden,2008-2012,59160,8642,14.6,2.1
701,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2005-2009,5169,190,3.7,2.3
702,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2006-2010,5129,178,3.5,1.8
703,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2007-2011,5106,92,1.8,1.1
704,Manchester-by-the-Sea,Essex County,MA,Manchester-by-the-Sea,2008-2012,5133,260,5.1,3.3
705,Mansfield,Bristol County,MA,Mansfield,2005-2009,23304,1103,4.7,1.6
706,Mansfield,Bristol County,MA,Mansfield,2006-2010,23024,1253,5.4,1.7
707,Mansfield,Bristol County,MA,Mansfield,2007-2011,23060,1117,4.8,1.6
708,Mansfield,Bristol County,MA,Mansfield,2008-2012,23159,1195,5.2,2
709,Marblehead,Essex County,MA,Marblehead,2005-2009,19849,899,4.5,1.6
710,Marblehead,Essex County,MA,Marblehead,2006-2010,19780,944,4.8,1.6
711,Marblehead,Essex County,MA,Marblehead,2007-2011,19678,1070,5.4,1.6
712,Marblehead,Essex County,MA,Marblehead,2008-2012,19744,1136,5.8,2
713,Marion,Plymouth County,MA,Marion,2005-2009,4922,185,3.8,2.7
714,Marion,Plymouth County,MA,Marion,2006-2010,4775,105,2.2,1.6
715,Marion,Plymouth County,MA,Marion,2007-2011,4806,120,2.5,1.7
716,Marion,Plymouth County,MA,Marion,2008-2012,4789,135,2.8,1.8
717,Marlborough,Middlesex County,MA,Marlborough,2005-2009,37831,2961,7.8,2.1
718,Marlborough,Middlesex County,MA,Marlborough,2006-2010,37511,2994,8,1.9
719,Marlborough,Middlesex County,MA,Marlborough,2007-2011,37846,2425,6.4,1.4
720,Marlborough,Middlesex County,MA,Marlborough,2008-2012,38171,2860,7.5,1.7
721,Marshfield,Plymouth County,MA,Marshfield,2005-2009,24499,1123,4.6,1.3
722,Marshfield,Plymouth County,MA,Marshfield,2006-2010,24841,1084,4.4,1.3
723,Marshfield,Plymouth County,MA,Marshfield,2007-2011,25030,909,3.6,1.3
724,Marshfield,Plymouth County,MA,Marshfield,2008-2012,25183,1052,4.2,1.3
725,Mashpee,Barnstable County,MA,Mashpee,2005-2009,14205,1112,7.8,2.7
726,Mashpee,Barnstable County,MA,Mashpee,2006-2010,13785,1046,7.6,2.7
727,Mashpee,Barnstable County,MA,Mashpee,2007-2011,13816,1190,8.6,2.8
728,Mashpee,Barnstable County,MA,Mashpee,2008-2012,13863,1281,9.2,2.5
729,Mattapoisett,Plymouth County,MA,Mattapoisett,2005-2009,6440,271,4.2,2.3
730,Mattapoisett,Plymouth County,MA,Mattapoisett,2006-2010,6069,306,5,2.7
731,Mattapoisett,Plymouth County,MA,Mattapoisett,2007-2011,6055,204,3.4,2
732,Mattapoisett,Plymouth County,MA,Mattapoisett,2008-2012,6065,154,2.5,1.9
733,Maynard,Middlesex County,MA,Maynard,2005-2009,10385,432,4.2,2.4
734,Maynard,Middlesex County,MA,Maynard,2006-2010,10036,357,3.6,2
735,Maynard,Middlesex County,MA,Maynard,2007-2011,10083,303,3,1.6
736,Maynard,Middlesex County,MA,Maynard,2008-2012,10151,413,4.1,1.8
737,Medfield,Norfolk County,MA,Medfield,2005-2009,12057,237,2,1.2
738,Medfield,Norfolk County,MA,Medfield,2006-2010,11896,189,1.6,0.9
739,Medfield,Norfolk County,MA,Medfield,2007-2011,11906,435,3.7,1.8
740,Medfield,Norfolk County,MA,Medfield,2008-2012,11982,472,3.9,1.7
741,Medford,Middlesex County,MA,Medford,2005-2009,53533,4624,8.6,1.4
742,Medford,Middlesex County,MA,Medford,2006-2010,53257,4436,8.3,1.2
743,Medford,Middlesex County,MA,Medford,2007-2011,53407,4683,8.8,1.3
744,Medford,Middlesex County,MA,Medford,2008-2012,53739,4781,8.9,1.2
745,Medway,Norfolk County,MA,Medway,2005-2009,12553,440,3.5,2.1
746,Medway,Norfolk County,MA,Medway,2006-2010,12422,343,2.8,1.5
747,Medway,Norfolk County,MA,Medway,2007-2011,12560,239,1.9,1
748,Medway,Norfolk County,MA,Medway,2008-2012,12631,298,2.4,0.9
749,Melrose,Middlesex County,MA,Melrose,2005-2009,26066,1149,4.4,1.3
750,Melrose,Middlesex County,MA,Melrose,2006-2010,26300,1244,4.7,1.4
751,Melrose,Middlesex County,MA,Melrose,2007-2011,26521,1292,4.9,1.4
752,Melrose,Middlesex County,MA,Melrose,2008-2012,26698,1152,4.3,1
753,Mendon,Worcester County,MA,Mendon,2005-2009,5708,176,3.1,3.9
754,Mendon,Worcester County,MA,Mendon,2006-2010,5759,127,2.2,2.6
755,Mendon,Worcester County,MA,Mendon,2007-2011,5783,126,2.2,1.5
756,Mendon,Worcester County,MA,Mendon,2008-2012,5820,120,2.1,1.4
757,Merrimac,Essex County,MA,Merrimac,2005-2009,6475,250,3.9,2.9
758,Merrimac,Essex County,MA,Merrimac,2006-2010,6251,238,3.8,2.8
759,Merrimac,Essex County,MA,Merrimac,2007-2011,6273,294,4.7,2.8
760,Merrimac,Essex County,MA,Merrimac,2008-2012,6344,229,3.6,2.6
761,Methuen,Essex County,MA,Methuen,2005-2009,43162,3077,7.1,1.3
762,Methuen,Essex County,MA,Methuen,2006-2010,45867,3257,7.1,1.4
763,Methuen,Essex County,MA,Methuen,2007-2011,46379,3552,7.7,1.5
764,Methuen,Essex County,MA,Methuen,2008-2012,46867,4254,9.1,1.8
765,Middleborough,Plymouth County,MA,Middleborough,2005-2009,17778,1165,6.6,1.7
766,Middleborough,Plymouth County,MA,Middleborough,2006-2010,20502,1470,7.2,2
767,Middleborough,Plymouth County,MA,Middleborough,2007-2011,22120,1498,6.8,1.8
768,Middleborough,Plymouth County,MA,Middleborough,2008-2012,22380,1657,7.4,1.9
769,Middlefield,Hampshire County,MA,Middlefield,2005-2009,386,3,0.8,1.1
770,Middlefield,Hampshire County,MA,Middlefield,2006-2010,418,3,0.7,1
771,Middlefield,Hampshire County,MA,Middlefield,2007-2011,431,2,0.5,0.7
772,Middlefield,Hampshire County,MA,Middlefield,2008-2012,403,2,0.5,0.9
773,NA,Middlesex County,MA,Middlesex County,2005-2009,1428959,105892,7.4,0.3
774,NA,Middlesex County,MA,Middlesex County,2006-2010,1428271,108660,7.6,0.3
775,NA,Middlesex County,MA,Middlesex County,2007-2011,1442079,111267,7.7,0.3
776,NA,Middlesex County,MA,Middlesex County,2008-2012,1455718,115308,7.9,0.3
777,Middleton,Essex County,MA,Middleton,2005-2009,7703,271,3.5,3.4
778,Middleton,Essex County,MA,Middleton,2006-2010,7528,284,3.8,3.6
779,Middleton,Essex County,MA,Middleton,2007-2011,7502,301,4,3
780,Middleton,Essex County,MA,Middleton,2008-2012,7484,291,3.9,2
781,Milford,Worcester County,MA,Milford,2005-2009,27160,1901,7,2
782,Milford,Worcester County,MA,Milford,2006-2010,27428,2121,7.7,2.1
783,Milford,Worcester County,MA,Milford,2007-2011,27673,2718,9.8,2.5
784,Milford,Worcester County,MA,Milford,2008-2012,27791,2814,10.1,3
785,Millbury,Worcester County,MA,Millbury,2005-2009,13300,402,3,1.3
786,Millbury,Worcester County,MA,Millbury,2006-2010,12916,437,3.4,1.3
787,Millbury,Worcester County,MA,Millbury,2007-2011,13026,375,2.9,1.2
788,Millbury,Worcester County,MA,Millbury,2008-2012,13080,557,4.3,2.1
789,Millis,Norfolk County,MA,Millis,2005-2009,7947,218,2.7,1.7
790,Millis,Norfolk County,MA,Millis,2006-2010,7808,184,2.4,1.4
791,Millis,Norfolk County,MA,Millis,2007-2011,7806,270,3.5,2
792,Millis,Norfolk County,MA,Millis,2008-2012,7859,290,3.7,2.4
793,Millville,Worcester County,MA,Millville,2005-2009,2938,105,3.6,2.3
794,Millville,Worcester County,MA,Millville,2006-2010,3088,99,3.2,1.9
795,Millville,Worcester County,MA,Millville,2007-2011,3134,180,5.7,3.3
796,Millville,Worcester County,MA,Millville,2008-2012,3150,275,8.7,3.3
797,Milton,Norfolk County,MA,Milton,2005-2009,25554,1000,3.9,1.5
798,Milton,Norfolk County,MA,Milton,2006-2010,25893,990,3.8,1.5
799,Milton,Norfolk County,MA,Milton,2007-2011,25291,1027,4.1,1.5
800,Milton,Norfolk County,MA,Milton,2008-2012,25315,1211,4.8,1.7
801,Monroe,Franklin County,MA,Monroe,2005-2009,144,12,8.3,8.2
802,Monroe,Franklin County,MA,Monroe,2006-2010,110,20,18.2,19
803,Monroe,Franklin County,MA,Monroe,2007-2011,122,18,14.8,13
804,Monroe,Franklin County,MA,Monroe,2008-2012,105,13,12.4,14
805,Monson,Hampden County,MA,Monson,2005-2009,8894,657,7.4,4.3
806,Monson,Hampden County,MA,Monson,2006-2010,8450,711,8.4,3.8
807,Monson,Hampden County,MA,Monson,2007-2011,8350,740,8.9,3.6
808,Monson,Hampden County,MA,Monson,2008-2012,8402,765,9.1,3.8
809,Montague,Franklin County,MA,Montague,2005-2009,8135,1228,15.1,4.3
810,Montague,Franklin County,MA,Montague,2006-2010,8366,1405,16.8,4.2
811,Montague,Franklin County,MA,Montague,2007-2011,8307,1348,16.2,3.9
812,Montague,Franklin County,MA,Montague,2008-2012,8287,1324,16,4.1
813,Monterey,Berkshire County,MA,Monterey,2005-2009,855,194,22.7,22
814,Monterey,Berkshire County,MA,Monterey,2006-2010,773,148,19.1,18
815,Monterey,Berkshire County,MA,Monterey,2007-2011,793,40,5,3.9
816,Monterey,Berkshire County,MA,Monterey,2008-2012,783,131,16.7,23
817,Montgomery,Hampden County,MA,Montgomery,2005-2009,560,25,4.5,4.4
818,Montgomery,Hampden County,MA,Montgomery,2006-2010,732,24,3.3,3.6
819,Montgomery,Hampden County,MA,Montgomery,2007-2011,742,19,2.6,3.3
820,Montgomery,Hampden County,MA,Montgomery,2008-2012,861,21,2.4,2.8
821,Mount Washington,Berkshire County,MA,Mount Washington,2005-2009,135,5,3.7,4.8
822,Mount Washington,Berkshire County,MA,Mount Washington,2006-2010,133,4,3,4.5
823,Mount Washington,Berkshire County,MA,Mount Washington,2007-2011,150,15,10,6.9
824,Mount Washington,Berkshire County,MA,Mount Washington,2008-2012,157,13,8.3,8.5
825,Nahant,Essex County,MA,Nahant,2005-2009,3602,188,5.2,4.5
826,Nahant,Essex County,MA,Nahant,2006-2010,3431,107,3.1,3.2
827,Nahant,Essex County,MA,Nahant,2007-2011,3371,62,1.8,1.5
828,Nahant,Essex County,MA,Nahant,2008-2012,3388,68,2,1.5
829,Nantucket,Nantucket County,MA,Nantucket,2005-2009,10767,789,7.3,2.9
830,Nantucket,Nantucket County,MA,Nantucket,2006-2010,9967,714,7.2,3.1
831,Nantucket,Nantucket County,MA,Nantucket,2007-2011,9990,880,8.8,3.2
832,Nantucket,Nantucket County,MA,Nantucket,2008-2012,9956,883,8.9,2.4
833,NA,Nantucket County,MA,Nantucket County,2005-2009,10767,789,7.3,2.9
834,NA,Nantucket County,MA,Nantucket County,2006-2010,9967,714,7.2,3.1
835,NA,Nantucket County,MA,Nantucket County,2007-2011,9990,880,8.8,3.2
836,NA,Nantucket County,MA,Nantucket County,2008-2012,9956,883,8.9,2.4
837,Natick,Middlesex County,MA,Natick,2005-2009,31190,1059,3.4,0.8
838,Natick,Middlesex County,MA,Natick,2006-2010,31821,1114,3.5,0.8
839,Natick,Middlesex County,MA,Natick,2007-2011,32324,1256,3.9,0.8
840,Natick,Middlesex County,MA,Natick,2008-2012,32689,1354,4.1,1
841,Needham,Norfolk County,MA,Needham,2005-2009,28209,952,3.4,1.2
842,Needham,Norfolk County,MA,Needham,2006-2010,27680,1049,3.8,1.5
843,Needham,Norfolk County,MA,Needham,2007-2011,27846,1057,3.8,1.3
844,Needham,Norfolk County,MA,Needham,2008-2012,28082,1176,4.2,1.4
845,New Ashford,Berkshire County,MA,New Ashford,2005-2009,245,15,6.1,7.2
846,New Ashford,Berkshire County,MA,New Ashford,2006-2010,234,13,5.6,7.2
847,New Ashford,Berkshire County,MA,New Ashford,2007-2011,225,3,1.3,1.7
848,New Ashford,Berkshire County,MA,New Ashford,2008-2012,223,0,0,14
849,New Bedford,Bristol County,MA,New Bedford,2005-2009,89003,19776,22.2,1.8
850,New Bedford,Bristol County,MA,New Bedford,2006-2010,92761,21013,22.7,1.9
851,New Bedford,Bristol County,MA,New Bedford,2007-2011,93293,20216,21.7,1.2
852,New Bedford,Bristol County,MA,New Bedford,2008-2012,93185,20088,21.6,1.3
853,New Braintree,Worcester County,MA,New Braintree,2005-2009,1104,50,4.5,2.8
854,New Braintree,Worcester County,MA,New Braintree,2006-2010,997,24,2.4,2.3
855,New Braintree,Worcester County,MA,New Braintree,2007-2011,1124,32,2.8,2.2
856,New Braintree,Worcester County,MA,New Braintree,2008-2012,1068,56,5.2,2.9
857,New Marlborough,Berkshire County,MA,New Marlborough,2005-2009,1538,100,6.5,3.1
858,New Marlborough,Berkshire County,MA,New Marlborough,2006-2010,1557,54,3.5,1.9
859,New Marlborough,Berkshire County,MA,New Marlborough,2007-2011,1445,83,5.7,2.1
860,New Marlborough,Berkshire County,MA,New Marlborough,2008-2012,1463,110,7.5,3.7
861,New Salem,Franklin County,MA,New Salem,2005-2009,857,35,4.1,2.8
862,New Salem,Franklin County,MA,New Salem,2006-2010,931,60,6.4,2.9
863,New Salem,Franklin County,MA,New Salem,2007-2011,953,78,8.2,3.4
864,New Salem,Franklin County,MA,New Salem,2008-2012,1006,73,7.3,2.8
865,Newbury,Essex County,MA,Newbury,2005-2009,6814,267,3.9,2.6
866,Newbury,Essex County,MA,Newbury,2006-2010,6643,247,3.7,2
867,Newbury,Essex County,MA,Newbury,2007-2011,6615,296,4.5,2.7
868,Newbury,Essex County,MA,Newbury,2008-2012,6657,390,5.9,4.4
869,Newburyport,Essex County,MA,Newburyport,2005-2009,17075,1013,5.9,1.9
870,Newburyport,Essex County,MA,Newburyport,2006-2010,16976,982,5.8,1.5
871,Newburyport,Essex County,MA,Newburyport,2007-2011,17107,978,5.7,1.7
872,Newburyport,Essex County,MA,Newburyport,2008-2012,17197,1063,6.2,1.6
873,Newton,Middlesex County,MA,Newton,2005-2009,73470,4104,5.6,1
874,Newton,Middlesex County,MA,Newton,2006-2010,74098,4365,5.9,0.9
875,Newton,Middlesex County,MA,Newton,2007-2011,77295,5066,6.6,1.1
876,Newton,Middlesex County,MA,Newton,2008-2012,77616,4813,6.2,1
877,Norfolk,Norfolk County,MA,Norfolk,2005-2009,8256,279,3.4,1.9
878,Norfolk,Norfolk County,MA,Norfolk,2006-2010,8571,327,3.8,1.8
879,Norfolk,Norfolk County,MA,Norfolk,2007-2011,9035,351,3.9,2.4
880,Norfolk,Norfolk County,MA,Norfolk,2008-2012,9091,465,5.1,2.5
881,NA,Norfolk County,MA,Norfolk County,2005-2009,638611,38113,6,0.3
882,NA,Norfolk County,MA,Norfolk County,2006-2010,644183,39902,6.2,0.4
883,NA,Norfolk County,MA,Norfolk County,2007-2011,648317,40857,6.3,0.4
884,NA,Norfolk County,MA,Norfolk County,2008-2012,653710,42258,6.5,0.3
885,North Adams,Berkshire County,MA,North Adams,2005-2009,12454,1659,13.3,2.6
886,North Adams,Berkshire County,MA,North Adams,2006-2010,12230,1964,16.1,3
887,North Adams,Berkshire County,MA,North Adams,2007-2011,12542,2161,17.2,3.6
888,North Adams,Berkshire County,MA,North Adams,2008-2012,12594,2243,17.8,3.5
889,North Andover,Essex County,MA,North Andover,2005-2009,26768,972,3.6,1.1
890,North Andover,Essex County,MA,North Andover,2006-2010,26461,984,3.7,1.1
891,North Andover,Essex County,MA,North Andover,2007-2011,26660,910,3.4,0.8
892,North Andover,Essex County,MA,North Andover,2008-2012,26803,990,3.7,0.9
893,North Attleborough,Bristol County,MA,North Attleborough,2005-2009,27585,980,3.6,1.1
894,North Attleborough,Bristol County,MA,North Attleborough,2006-2010,28334,1150,4.1,1.4
895,North Attleborough,Bristol County,MA,North Attleborough,2007-2011,28478,1144,4,1.2
896,North Attleborough,Bristol County,MA,North Attleborough,2008-2012,28557,1206,4.2,1.3
897,North Brookfield,Worcester County,MA,North Brookfield,2005-2009,5048,259,5.1,2.8
898,North Brookfield,Worcester County,MA,North Brookfield,2006-2010,4691,265,5.6,3
899,North Brookfield,Worcester County,MA,North Brookfield,2007-2011,4680,287,6.1,4
900,North Brookfield,Worcester County,MA,North Brookfield,2008-2012,4674,315,6.7,3.5
901,North Reading,Middlesex County,MA,North Reading,2005-2009,13179,464,3.5,1.5
902,North Reading,Middlesex County,MA,North Reading,2006-2010,14361,656,4.6,1.9
903,North Reading,Middlesex County,MA,North Reading,2007-2011,14578,815,5.6,2
904,North Reading,Middlesex County,MA,North Reading,2008-2012,14796,753,5.1,2.2
905,Northampton,Hampshire County,MA,Northampton,2005-2009,24909,3172,12.7,2.4
906,Northampton,Hampshire County,MA,Northampton,2006-2010,24856,3244,13.1,2.1
907,Northampton,Hampshire County,MA,Northampton,2007-2011,24836,3504,14.1,2.2
908,Northampton,Hampshire County,MA,Northampton,2008-2012,24882,3355,13.5,2.2
909,Northborough,Worcester County,MA,Northborough,2005-2009,14642,800,5.5,2.3
910,Northborough,Worcester County,MA,Northborough,2006-2010,14100,616,4.4,2
911,Northborough,Worcester County,MA,Northborough,2007-2011,14075,446,3.2,2
912,Northborough,Worcester County,MA,Northborough,2008-2012,14291,241,1.7,0.7
913,Northbridge,Worcester County,MA,Northbridge,2005-2009,14251,607,4.3,1.8
914,Northbridge,Worcester County,MA,Northbridge,2006-2010,14983,762,5.1,2.2
915,Northbridge,Worcester County,MA,Northbridge,2007-2011,15170,733,4.8,2
916,Northbridge,Worcester County,MA,Northbridge,2008-2012,15359,638,4.2,1.2
917,Northfield,Franklin County,MA,Northfield,2005-2009,3001,104,3.5,2.3
918,Northfield,Franklin County,MA,Northfield,2006-2010,2989,53,1.8,1.5
919,Northfield,Franklin County,MA,Northfield,2007-2011,2982,105,3.5,2.3
