"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Medford","Middlesex","MA",2006,6105517312,0,525702388,91187300,84516867,6806923867,89.7,10.3,7268684988,0,625854430,108559476,100618252,8103717146,89.7,0,7.72,1.34,1.24,54.1,8103.72,7268.68,0,625.85,108.56,100.62
"Medford","Middlesex","MA",2007,6539188760,0,603534640,90859900,94745720,7328329020,89.23,10.77,7569383322,0,698616481,105174118,109672117,8482846037,89.23,0,8.24,1.24,1.29,61.3,8482.85,7569.38,0,698.62,105.17,109.67
"Medford","Middlesex","MA",2008,6537868588,0,650775812,94882400,96944540,7380471340,88.58,11.42,7288027692,0,725446233,105769266,108068017,8227311207,88.58,0,8.82,1.29,1.31,56.4,8227.31,7288.03,0,725.45,105.77,108.07
"Medford","Middlesex","MA",2009,6056179812,0,659711988,95456100,103792780,6915140680,87.58,12.42,6775174204,0,738033510,106788723,116115140,7736111576,87.58,0,9.54,1.38,1.5,47.1,7736.11,6775.17,0,738.03,106.79,116.12
"Medford","Middlesex","MA",2010,5711770075,0,668754425,93601500,107346630,6581472630,86.79,13.21,6286755698,0,736075794,103024064,118152872,7244008427,86.79,0,10.16,1.42,1.63,37.7,7244.01,6286.76,0,736.08,103.02,118.15
"Medford","Middlesex","MA",2011,5565550955,0,650747645,93272000,114487520,6424058120,86.64,13.36,5938370794,0,694339310,99520016,122156701,6854386821,86.64,0,10.13,1.45,1.78,30.3,6854.39,5938.37,0,694.34,99.52,122.16
"Medford","Middlesex","MA",2012,5581478578,0,624804322,92612400,119860340,6418755640,86.96,13.04,5834620805,0,653141680,96812740,125296483,6709871708,86.96,0,9.73,1.44,1.87,27.6,6709.87,5834.62,0,653.14,96.81,125.3
"Medford","Middlesex","MA",2013,5608195443,0,624690357,93287900,127072430,6453246130,86.91,13.09,5777916799,0,643595421,96111081,130918035,6648541336,86.91,0,9.68,1.45,1.97,26.4,6648.54,5777.92,0,643.6,96.11,130.92
"Medford","Middlesex","MA",2014,5930338991,0,632697209,92874000,122328860,6778239060,87.49,12.51,6012278953,0,641439236,94157247,124019088,6871894524,87.49,0,9.33,1.37,1.8,30.7,6871.89,6012.28,0,641.44,94.16,124.02
"Medford","Middlesex","MA",2015,6534408440,0,654943460,97461000,125684630,7412497530,88.15,11.85,6616840845,0,663205656,98690483,127270158,7506007142,88.15,0,8.84,1.31,1.7,42.7,7506.01,6616.84,0,663.21,98.69,127.27
"Medford","Middlesex","MA",2016,7113829540,0,738790960,98416800,135531970,8086569270,87.97,12.03,7113829540,0,738790960,98416800,135531970,8086569270,87.97,0,9.14,1.22,1.68,53.8,8086.57,7113.83,0,738.79,98.42,135.53
"Medford","Middlesex","MA",2017,7958487445,0,775397455,103413100,147677450,8984975450,88.58,11.42,7958487445,0,775397455,103413100,147677450,8984975450,88.58,0,8.63,1.15,1.64,70.8,8984.98,7958.49,0,775.4,103.41,147.68
"Melrose","Middlesex","MA",2003,2388644873,0,102757526,22382600,32555389,2546340388,93.81,6.19,3115714620,0,134035465,29195547,42464789,3321410421,93.81,0,4.04,0.88,1.28,0,3321.41,3115.71,0,134.04,29.2,42.46
"Melrose","Middlesex","MA",2004,2640686753,0,107594122,23551930,33506400,2805339205,94.13,5.87,3355126022,0,136703772,29923918,42571575,3564325286,94.13,0,3.84,0.84,1.19,7.3,3564.33,3355.13,0,136.7,29.92,42.57
"Melrose","Middlesex","MA",2005,3249137841,0,118759847,18009340,32756400,3418663428,95.04,4.96,3992912575,0,145945697,22131939,40254815,4201245025,95.04,0,3.47,0.53,0.96,26.5,4201.25,3992.91,0,145.95,22.13,40.25
"Melrose","Middlesex","MA",2006,3428042792,0,118244818,16630040,33802500,3596720150,95.31,4.69,4081122353,0,140771746,19798244,40242245,4281934588,95.31,0,3.29,0.46,0.94,28.9,4281.93,4081.12,0,140.77,19.8,40.24
"Melrose","Middlesex","MA",2007,3571685406,0,125494953,17706780,34125530,3749012669,95.27,4.73,4134374604,0,145265634,20496335,39501722,4339638296,95.27,0,3.35,0.47,0.91,30.7,4339.64,4134.37,0,145.27,20.5,39.5
"Melrose","Middlesex","MA",2008,3515064847,0,127837318,18717830,36888450,3698508445,95.04,4.96,3918385572,0,142505451,20865525,41121054,4122877602,95.04,0,3.46,0.51,1,24.1,4122.88,3918.39,0,142.51,20.87,41.12
"Melrose","Middlesex","MA",2009,3379951049,0,130123716,19126230,53435880,3582636875,94.34,5.66,3781221474,0,145572105,21396911,59779829,4007970320,94.34,0,3.63,0.53,1.49,20.7,4007.97,3781.22,0,145.57,21.4,59.78
"Melrose","Middlesex","MA",2010,3309199082,0,130019663,17494550,62118590,3518831885,94.04,5.96,3642325568,0,143108327,19255670,68371870,3873061435,94.04,0,3.69,0.5,1.77,16.6,3873.06,3642.33,0,143.11,19.26,68.37
"Melrose","Middlesex","MA",2011,3304550535,0,128233135,16619459,62822350,3512225479,94.09,5.91,3525912626,0,136823094,17732748,67030634,3747499102,94.09,0,3.65,0.47,1.79,12.8,3747.5,3525.91,0,136.82,17.73,67.03
"Melrose","Middlesex","MA",2012,3324784060,0,126014759,17662859,65473810,3533935488,94.08,5.92,3475576225,0,131730029,18463940,68443307,3694213502,94.08,0,3.57,0.5,1.85,11.2,3694.21,3475.58,0,131.73,18.46,68.44
"Melrose","Middlesex","MA",2013,3357036514,0,128510893,17964071,68155840,3571667318,93.99,6.01,3458630832,0,132400030,18507719,70218447,3679757028,93.99,0,3.6,0.5,1.91,10.8,3679.76,3458.63,0,132.4,18.51,70.22
"Melrose","Middlesex","MA",2014,3425752406,0,139460529,21982020,67905810,3655100765,93.73,6.27,3473086297,0,141387466,22285747,68844070,3705603581,93.73,0,3.82,0.6,1.86,11.6,3705.6,3473.09,0,141.39,22.29,68.84
"Melrose","Middlesex","MA",2015,3638834369,0,139901691,20516820,69033850,3868286730,94.07,5.93,3684738734,0,141666569,20775642,69904721,3917085666,94.07,0,3.62,0.53,1.78,17.9,3917.09,3684.74,0,141.67,20.78,69.9
"Melrose","Middlesex","MA",2016,3975762922,0,140374718,21074540,71957650,4209169830,94.45,5.55,3975762922,0,140374718,21074540,71957650,4209169830,94.45,0,3.33,0.5,1.71,26.7,4209.17,3975.76,0,140.37,21.07,71.96
"Melrose","Middlesex","MA",2017,4308990899,0,142491016,19794260,77165930,4548442105,94.74,5.26,4308990899,0,142491016,19794260,77165930,4548442105,94.74,0,3.13,0.44,1.7,36.9,4548.44,4308.99,0,142.49,19.79,77.17
"Natick","Middlesex","MA",2003,3317988750,0,948247500,59704100,68445535,4394385885,75.51,24.49,4327937641,0,1236880640,77877184,89279389,5731974854,75.51,0,21.58,1.36,1.56,0,5731.97,4327.94,0,1236.88,77.88,89.28
"Natick","Middlesex","MA",2004,4282650500,0,1056295300,75695700,84260160,5498901660,77.88,22.12,5441323973,0,1342076581,96175214,107056793,6986632561,77.88,0,19.21,1.38,1.53,21.9,6986.63,5441.32,0,1342.08,96.18,107.06
"Natick","Middlesex","MA",2005,4307798200,0,1109907600,58706600,75540930,5551953330,77.59,22.41,5293915630,0,1363981533,72145391,92833344,6822875898,77.59,0,19.99,1.06,1.36,19,6822.88,5293.92,0,1363.98,72.15,92.83
"Natick","Middlesex","MA",2006,4821642700,0,1142698200,60070700,80305210,6104716810,78.98,21.02,5740218251,0,1360394677,71514824,95604229,7267731981,78.98,0,18.72,0.98,1.32,26.8,7267.73,5740.22,0,1360.39,71.51,95.6
"Natick","Middlesex","MA",2007,5231791970,0,1183005630,63004100,81646530,6559448230,79.76,20.24,6056017089,0,1369378284,72929870,94509259,7592834502,79.76,0,18.04,0.96,1.24,32.5,7592.83,6056.02,0,1369.38,72.93,94.51
"Natick","Middlesex","MA",2008,5156063400,0,1199049600,61920700,95120170,6512153870,79.18,20.82,5747673318,0,1336629296,69025520,106034317,7259362451,79.18,0,18.41,0.95,1.46,26.6,7259.36,5747.67,0,1336.63,69.03,106.03
"Natick","Middlesex","MA",2009,5089874900,0,1317594200,63207800,114351540,6585028440,77.29,22.71,5694148819,0,1474020011,70711879,127927444,7366808153,77.29,0,20.01,0.96,1.74,28.5,7366.81,5694.15,0,1474.02,70.71,127.93
"Natick","Middlesex","MA",2010,5025308180,0,1391446520,64945700,113935770,6595636170,76.19,23.81,5531189879,0,1531518990,71483576,125405320,7259597765,76.19,0,21.1,0.98,1.73,26.7,7259.6,5531.19,0,1531.52,71.48,125.41
"Natick","Middlesex","MA",2011,4833540545,0,1316668162,58702900,112135720,6321047327,76.47,23.53,5157325166,0,1404867878,62635234,119647361,6744475639,76.47,0,20.83,0.93,1.77,17.7,6744.48,5157.33,0,1404.87,62.64,119.65
"Natick","Middlesex","MA",2012,4763038360,0,1283119666,56556900,112620660,6215335586,76.63,23.37,4979061072,0,1341314240,59121980,117728454,6497225746,76.63,0,20.64,0.91,1.81,13.4,6497.23,4979.06,0,1341.31,59.12,117.73
"Natick","Middlesex","MA",2013,4779077420,0,1291280110,40213000,118400530,6228971060,76.72,23.28,4923707098,0,1330358244,41429970,121983697,6417479008,76.72,0,20.73,0.65,1.9,12,6417.48,4923.71,0,1330.36,41.43,121.98
"Natick","Middlesex","MA",2014,5071958730,0,1359882270,36485100,121001510,6589327610,76.97,23.03,5142038384,0,1378671871,36989218,122673397,6680372870,76.97,0,20.64,0.55,1.84,16.5,6680.37,5142.04,0,1378.67,36.99,122.67
"Natick","Middlesex","MA",2015,5405281800,0,1418781400,38307700,122478000,6984848900,77.39,22.61,5473470126,0,1436679510,38790957,124023076,7072963669,77.39,0,20.31,0.55,1.75,23.4,7072.96,5473.47,0,1436.68,38.79,124.02
"Natick","Middlesex","MA",2016,5710234800,0,1470137200,39968900,135373370,7355714270,77.63,22.37,5710234800,0,1470137200,39968900,135373370,7355714270,77.63,0,19.99,0.54,1.84,28.3,7355.71,5710.23,0,1470.14,39.97,135.37
"Natick","Middlesex","MA",2017,6001827900,0,1509933900,41810700,150081170,7703653670,77.91,22.09,6001827900,0,1509933900,41810700,150081170,7703653670,77.91,0,19.6,0.54,1.95,34.4,7703.65,6001.83,0,1509.93,41.81,150.08
"Newton","Middlesex","MA",2003,13350364729,0,1349637471,128364100,188708900,15017075200,88.9,11.1,17414027106,0,1760448046,167436318,246149223,19588060693,88.9,0,8.99,0.85,1.26,0,19588.06,17414.03,0,1760.45,167.44,246.15
"Newton","Middlesex","MA",2004,15105379601,0,1375012599,129889200,214760200,16825041600,89.78,10.22,19192148448,0,1747023022,165030795,272863691,21377065957,89.78,0,8.17,0.77,1.28,9.1,21377.07,19192.15,0,1747.02,165.03,272.86
"Newton","Middlesex","MA",2005,17046470917,0,1471443383,142785600,194282500,18854982400,90.41,9.59,20948655122,0,1808278095,175471293,238756580,23171161090,90.41,0,7.8,0.76,1.03,18.3,23171.16,20948.66,0,1808.28,175.47,238.76
"Newton","Middlesex","MA",2006,18038525657,0,1483823343,146829100,197645600,19866823700,90.8,9.2,21475061644,0,1766507882,174801646,235299244,23651670416,90.8,0,7.47,0.74,0.99,20.7,23651.67,21475.06,0,1766.51,174.8,235.3
"Newton","Middlesex","MA",2007,18780465279,0,1541600421,149430700,195725500,20667221900,90.87,9.13,21739170695,0,1784466689,172972258,226560417,23923170060,90.87,0,7.46,0.72,0.95,22.1,23923.17,21739.17,0,1784.47,172.97,226.56
"Newton","Middlesex","MA",2008,18478928698,0,1621831502,145408200,211461100,20457629500,90.33,9.67,20599212459,0,1807921456,162092427,235724278,22804950620,90.33,0,7.93,0.71,1.03,16.4,22804.95,20599.21,0,1807.92,162.09,235.72
"Newton","Middlesex","MA",2009,18659283807,0,1642708593,145932200,266624600,20714549200,90.08,9.92,20874528537,0,1837732239,163257385,298278481,23173796640,90.08,0,7.93,0.7,1.29,18.3,23173.8,20874.53,0,1837.73,163.26,298.28
"Newton","Middlesex","MA",2010,18384685100,0,1670748000,149224600,283174000,20487831700,89.73,10.27,20235412540,0,1838936857,164246563,311680221,22550276181,89.73,0,8.15,0.73,1.38,15.1,22550.28,20235.41,0,1838.94,164.25,311.68
"Newton","Middlesex","MA",2011,18113668363,0,1683339437,146706500,289095700,20232810000,89.53,10.47,19327049568,0,1796101380,156533936,308461368,21588146252,89.53,0,8.32,0.73,1.43,10.2,21588.15,19327.05,0,1796.1,156.53,308.46
"Newton","Middlesex","MA",2012,18276909150,0,1699625550,151446800,336017900,20463999400,89.31,10.69,19105839588,0,1776710321,158315514,351257647,21392123069,89.31,0,8.31,0.74,1.64,9.2,21392.12,19105.84,0,1776.71,158.32,351.26
"Newton","Middlesex","MA",2013,18445998977,0,1696718623,150970900,351617700,20645306200,89.35,10.65,19004232011,0,1748066581,155539747,362258740,21270097079,89.35,0,8.22,0.73,1.7,8.6,21270.1,19004.23,0,1748.07,155.54,362.26
"Newton","Middlesex","MA",2014,18687096235,0,1756659465,150126600,368307500,20962189800,89.15,10.85,18945297319,0,1780931367,152200911,373396434,21251826031,89.15,0,8.38,0.72,1.76,8.5,21251.83,18945.3,0,1780.93,152.2,373.4
"Newton","Middlesex","MA",2015,19995837989,0,2102213911,168580400,398472900,22665105200,88.22,11.78,20248088062,0,2128733610,170707063,403499687,22951028423,88.22,0,9.28,0.74,1.76,17.2,22951.03,20248.09,0,2128.73,170.71,403.5
"Newton","Middlesex","MA",2016,21618642652,0,2112822048,172631000,417722300,24321818000,88.89,11.11,21618642652,0,2112822048,172631000,417722300,24321818000,88.89,0,8.69,0.71,1.72,24.2,24321.82,21618.64,0,2112.82,172.63,417.72
"Newton","Middlesex","MA",2017,23453469746,0,2112686654,174966600,401743300,26142866300,89.71,10.29,23453469746,0,2112686654,174966600,401743300,26142866300,89.71,0,8.08,0.67,1.54,33.5,26142.87,23453.47,0,2112.69,174.97,401.74
"North Reading","Middlesex","MA",2003,1574860800,0,127067000,127555400,14629100,1844112300,85.4,14.6,2054226174,0,165744399,166381461,19081991,2405434026,85.4,0,6.89,6.92,0.79,0,2405.43,2054.23,0,165.74,166.38,19.08
"North Reading","Middlesex","MA",2004,1710551165,0,130382473,125399300,20707242,1987040180,86.09,13.91,2173341734,0,165657524,159326150,26309598,2524635005,86.09,0,6.56,6.31,1.04,5,2524.64,2173.34,0,165.66,159.33,26.31
"North Reading","Middlesex","MA",2005,2049197322,0,146558463,107348800,18905040,2322009625,88.25,11.75,2518288283,0,180107819,131922496,23232678,2853551275,88.25,0,6.31,4.62,0.81,18.6,2853.55,2518.29,0,180.11,131.92,23.23
"North Reading","Middlesex","MA",2006,2246723168,0,156479042,109949000,18740586,2531891796,88.74,11.26,2674748449,0,186290007,130895484,22310872,3014244813,88.74,0,6.18,4.34,0.74,25.3,3014.24,2674.75,0,186.29,130.9,22.31
"North Reading","Middlesex","MA",2007,2400089540,0,165233984,111294300,20775890,2697393714,88.98,11.02,2778203597,0,191265218,128827787,24048958,3122345560,88.98,0,6.13,4.13,0.77,29.8,3122.35,2778.2,0,191.27,128.83,24.05
"North Reading","Middlesex","MA",2008,2369537186,0,172518872,109581100,30908800,2682545958,88.33,11.67,2641419355,0,192313795,122154504,34455295,2990342948,88.33,0,6.43,4.08,1.15,24.3,2990.34,2641.42,0,192.31,122.15,34.46
"North Reading","Middlesex","MA",2009,2357214458,0,173578044,116313000,45820840,2692926342,87.53,12.47,2637064797,0,194185365,130121770,51260726,3012632658,87.53,0,6.45,4.32,1.7,25.2,3012.63,2637.06,0,194.19,130.12,51.26
"North Reading","Middlesex","MA",2010,2165114653,0,172127878,110943700,55985650,2504171881,86.46,13.54,2383069819,0,189455441,122112047,61621546,2756258854,86.46,0,6.87,4.43,2.24,14.6,2756.26,2383.07,0,189.46,122.11,61.62
"North Reading","Middlesex","MA",2011,2168317245,0,168032975,108636513,47234770,2492221503,87,13,2313566420,0,179289008,115913753,50398888,2659168069,87,0,6.74,4.36,1.9,10.5,2659.17,2313.57,0,179.29,115.91,50.4
"North Reading","Middlesex","MA",2012,2184000165,0,170268955,109395313,42759310,2506423743,87.14,12.86,2283053249,0,177991329,114356825,44698615,2620100017,87.14,0,6.79,4.36,1.71,8.9,2620.1,2283.05,0,177.99,114.36,44.7
"North Reading","Middlesex","MA",2013,2197024375,0,171793938,109674313,43903370,2522395996,87.1,12.9,2263513134,0,176992954,112993397,45232022,2598731508,87.1,0,6.81,4.35,1.74,8,2598.73,2263.51,0,176.99,112.99,45.23
"North Reading","Middlesex","MA",2014,2199084786,0,180933462,111958141,53074520,2545050909,86.41,13.59,2229469714,0,183433434,113505075,53807855,2580216078,86.41,0,7.11,4.4,2.09,7.3,2580.22,2229.47,0,183.43,113.51,53.81
"North Reading","Middlesex","MA",2015,2330837160,0,181613125,112539541,45417190,2670407016,87.28,12.72,2360240971,0,183904198,113959242,45990134,2704094545,87.28,0,6.8,4.21,1.7,12.4,2704.09,2360.24,0,183.9,113.96,45.99
"North Reading","Middlesex","MA",2016,2440533963,0,185408158,114455741,51647490,2792045352,87.41,12.59,2440533963,0,185408158,114455741,51647490,2792045352,87.41,0,6.64,4.1,1.85,16.1,2792.05,2440.53,0,185.41,114.46,51.65
"North Reading","Middlesex","MA",2017,2578468558,0,188652461,118590700,49330390,2935042109,87.85,12.15,2578468558,0,188652461,118590700,49330390,2935042109,87.85,0,6.43,4.04,1.68,22,2935.04,2578.47,0,188.65,118.59,49.33
"Pepperell","Middlesex","MA",2003,769822823,0,21645588,13748490,22892030,828108931,92.96,7.04,1004146012,0,28234199,17933336,29860040,1080173588,92.96,0,2.61,1.66,2.76,0,1080.17,1004.15,0,28.23,17.93,29.86
"Pepperell","Middlesex","MA",2004,779423038,0,23024716,14382800,24323440,841153994,92.66,7.34,990296374,0,29254066,18274075,30904160,1068728675,92.66,0,2.74,1.71,2.89,-1.1,1068.73,990.3,0,29.25,18.27,30.9
"Pepperell","Middlesex","MA",2005,1089259689,0,28979238,17296100,15468050,1151003077,94.64,5.36,1338607016,0,35613006,21255428,19008911,1414484360,94.64,0,2.52,1.5,1.34,30.9,1414.48,1338.61,0,35.61,21.26,19.01
"Pepperell","Middlesex","MA",2006,1106753879,0,29269302,18240200,16286980,1170550361,94.55,5.45,1317602571,0,34845423,21715157,19389827,1393552979,94.55,0,2.5,1.56,1.39,29,1393.55,1317.6,0,34.85,21.72,19.39
"Pepperell","Middlesex","MA",2007,1209552029,0,29808755,18725100,15537030,1273622914,94.97,5.03,1400106847,0,34504875,21675083,17984759,1474271564,94.97,0,2.34,1.47,1.22,36.5,1474.27,1400.11,0,34.5,21.68,17.98
"Pepperell","Middlesex","MA",2008,1248007379,0,30559035,24904100,13636080,1317106594,94.75,5.25,1391204521,0,34065398,27761612,15200692,1468232223,94.75,0,2.32,1.89,1.04,35.9,1468.23,1391.2,0,34.07,27.76,15.2
"Pepperell","Middlesex","MA",2009,1188738270,0,29651982,24853400,15913730,1259157382,94.41,5.59,1329866205,0,33172288,27804015,17803020,1408645529,94.41,0,2.35,1.97,1.26,30.4,1408.65,1329.87,0,33.17,27.8,17.8
"Pepperell","Middlesex","MA",2010,1102088896,0,29707012,26758800,18582300,1177137008,93.62,6.38,1213032660,0,32697522,29452523,20452921,1295635625,93.62,0,2.52,2.27,1.58,19.9,1295.64,1213.03,0,32.7,29.45,20.45
"Pepperell","Middlesex","MA",2011,1089668512,0,27690943,24518600,18530380,1160408435,93.9,6.1,1162662191,0,29545878,26161029,19771675,1238140773,93.9,0,2.39,2.11,1.6,14.6,1238.14,1162.66,0,29.55,26.16,19.77
"Pepperell","Middlesex","MA",2012,1085593422,0,27019341,24674600,17820970,1155108333,93.98,6.02,1134829396,0,28244775,25793691,18629222,1207497085,93.98,0,2.34,2.14,1.54,11.8,1207.5,1134.83,0,28.24,25.79,18.63
"Pepperell","Middlesex","MA",2013,1044751604,0,26817879,23800500,17841030,1113211013,93.85,6.15,1076369022,0,27629471,24520777,18380955,1146900224,93.85,0,2.41,2.14,1.6,6.2,1146.9,1076.37,0,27.63,24.52,18.38
"Pepperell","Middlesex","MA",2014,1008295749,0,26796289,23628800,16783390,1075504228,93.75,6.25,1022227451,0,27166535,23955281,17015287,1090364555,93.75,0,2.49,2.2,1.56,0.9,1090.36,1022.23,0,27.17,23.96,17.02
"Pepperell","Middlesex","MA",2015,1033870153,0,27367603,24229700,15924180,1101391636,93.87,6.13,1046912558,0,27712849,24535361,16125066,1115285833,93.87,0,2.48,2.2,1.45,3.3,1115.29,1046.91,0,27.71,24.54,16.13
"Pepperell","Middlesex","MA",2016,1043060953,0,28666345,24596900,16126100,1112450298,93.76,6.24,1043060953,0,28666345,24596900,16126100,1112450298,93.76,0,2.58,2.21,1.45,3,1112.45,1043.06,0,28.67,24.6,16.13
"Pepperell","Middlesex","MA",2017,1122871137,0,29578646,23882800,17775120,1194107703,94.03,5.97,1122871137,0,29578646,23882800,17775120,1194107703,94.03,0,2.48,2,1.49,10.5,1194.11,1122.87,0,29.58,23.88,17.78
"Reading","Middlesex","MA",2003,2642978900,0,156623500,23350600,14966090,2837919090,93.13,6.87,3447464331,0,204297480,30458193,19521556,3701741560,93.13,0,5.52,0.82,0.53,0,3701.74,3447.46,0,204.3,30.46,19.52
"Reading","Middlesex","MA",2004,2923687400,0,155560000,23166300,17556310,3119970010,93.71,6.29,3714692651,0,197646844,29433955,22306179,3964079630,93.71,0,4.99,0.74,0.56,7.1,3964.08,3714.69,0,197.65,29.43,22.31
"Reading","Middlesex","MA",2005,3139161400,0,186339900,23298000,13434520,3362233820,93.37,6.63,3857760933,0,228995803,28631250,16509876,4131897862,93.37,0,5.54,0.69,0.4,11.6,4131.9,3857.76,0,229,28.63,16.51
"Reading","Middlesex","MA",2006,3375391500,0,219005200,22440600,15883280,3632720580,92.92,7.08,4018440415,0,260728081,26715779,18909218,4324793493,92.92,0,6.03,0.62,0.44,16.8,4324.79,4018.44,0,260.73,26.72,18.91
"Reading","Middlesex","MA",2007,3509857100,0,236516816,21073300,17712220,3785159436,92.73,7.27,4062805765,0,273778065,24393222,20502632,4381479685,92.73,0,6.25,0.56,0.47,18.4,4381.48,4062.81,0,273.78,24.39,20.5
"Reading","Middlesex","MA",2008,3468910553,0,256582400,17381100,22236690,3765110743,92.13,7.87,3866935505,0,286022824,19375418,24788142,4197121889,92.13,0,6.81,0.46,0.59,13.4,4197.12,3866.94,0,286.02,19.38,24.79
"Reading","Middlesex","MA",2009,3401468484,0,262919463,21161400,34298590,3719847937,91.44,8.56,3805293476,0,294133467,23673698,38370545,4161471186,91.44,0,7.07,0.57,0.92,12.4,4161.47,3805.29,0,294.13,23.67,38.37
"Reading","Middlesex","MA",2010,3308115508,0,270816033,21050500,45778760,3645760801,90.74,9.26,3641132914,0,298078217,23169586,50387161,4012767879,90.74,0,7.43,0.58,1.26,8.4,4012.77,3641.13,0,298.08,23.17,50.39
"Reading","Middlesex","MA",2011,3373086171,0,319506376,9658200,45295130,3747545877,90.01,9.99,3599039262,0,340909166,10305174,48329317,3998582919,90.01,0,8.53,0.26,1.21,8,3998.58,3599.04,0,340.91,10.31,48.33
