"Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"Millis","MA",2003,2068,623,238,66980483,777,1,100,1,100,1,100,0,0,0
"Millis","MA",2004,2102,627,247,68537500,762,1.01644100580271,101.6,1.03781512605042,103.8,0.980694980694981,98.1,1.6,3.8,-1.9
"Millis","MA",2005,2218,616,239,70999021,724,1.07253384912959,107.3,1.00420168067227,100.4,0.931788931788932,93.2,7.3,0.4,-6.8
"Millis","MA",2006,2253,636,241,74461151,724,1.0894584139265,108.9,1.01260504201681,101.3,0.931788931788932,93.2,8.9,1.3,-6.8
"Millis","MA",2007,2216,650,244,74900004,720,1.0715667311412,107.2,1.02521008403361,102.5,0.926640926640927,92.7,7.2,2.5,-7.3
"Millis","MA",2008,2017,663,238,69516378,707,0.975338491295938,97.5,1,100,0.90990990990991,91,-2.5,0,-9
"Millis","MA",2009,1787,650,219,60368029,696,0.864119922630561,86.4,0.920168067226891,92,0.895752895752896,89.6,-13.6,-8,-10.4
"Millis","MA",2010,1730,629,228,56579456,662,0.836557059961315,83.7,0.957983193277311,95.8,0.851994851994852,85.2,-16.3,-4.2,-14.8
"Millis","MA",2011,1732,635,228,57232165,648,0.83752417794971,83.8,0.957983193277311,95.8,0.833976833976834,83.4,-16.2,-4.2,-16.6
"Millis","MA",2012,1729,658,214,59178682,658,0.836073500967118,83.6,0.899159663865546,89.9,0.846846846846847,84.7,-16.4,-10.1,-15.3
"Millville","MA",2003,237,463,44,5713854,578,1,100,1,100,1,100,0,0,0
"Millville","MA",2004,272,514,49,7266847,625,1.14767932489451,114.8,1.11363636363636,111.4,1.08131487889273,108.1,14.8,11.4,8.1
"Millville","MA",2005,274,495,49,7053134,582,1.15611814345992,115.6,1.11363636363636,111.4,1.00692041522491,100.7,15.6,11.4,0.7
"Millville","MA",2006,290,425,49,6415616,484,1.22362869198312,122.4,1.11363636363636,111.4,0.837370242214533,83.7,22.4,11.4,-16.3
"Millville","MA",2007,277,432,45,6225014,478,1.16877637130802,116.9,1.02272727272727,102.3,0.826989619377163,82.7,16.9,2.3,-17.3
"Millville","MA",2008,268,456,41,6350885,486,1.13080168776371,113.1,0.931818181818182,93.2,0.84083044982699,84.1,13.1,-6.8,-15.9
"Millville","MA",2009,271,444,43,6253307,475,1.14345991561181,114.3,0.977272727272727,97.7,0.821799307958478,82.2,14.3,-2.3,-17.8
"Millville","MA",2010,289,440,48,6605908,463,1.21940928270042,121.9,1.09090909090909,109.1,0.801038062283737,80.1,21.9,9.1,-19.9
"Millville","MA",2011,309,438,52,7034439,447,1.30379746835443,130.4,1.18181818181818,118.2,0.773356401384083,77.3,30.4,18.2,-22.7
"Millville","MA",2012,300,462,47,7205024,462,1.26582278481013,126.6,1.06818181818182,106.8,0.799307958477509,79.9,26.6,6.8,-20.1
"Milton","MA",2003,6000,690,510,215247554,861,1,100,1,100,1,100,0,0,0
"Milton","MA",2004,6054,714,527,224737327,868,1.009,100.9,1.03333333333333,103.3,1.00813008130081,100.8,0.9,3.3,0.8
"Milton","MA",2005,5889,749,502,229369012,881,0.9815,98.2,0.984313725490196,98.4,1.02322880371661,102.3,-1.8,-1.6,2.3
"Milton","MA",2006,5894,780,510,239163904,888,0.982333333333333,98.2,1,100,1.03135888501742,103.1,-1.8,0,3.1
"Milton","MA",2007,5402,815,503,229021791,902,0.900333333333333,90,0.986274509803922,98.6,1.04761904761905,104.8,-10,-1.4,4.8
"Milton","MA",2008,5359,855,507,238252692,912,0.893166666666667,89.3,0.994117647058824,99.4,1.05923344947735,105.9,-10.7,-0.6,5.9
"Milton","MA",2009,5403,842,512,236684631,901,0.9005,90,1.00392156862745,100.4,1.04645760743322,104.6,-10,0.4,4.6
"Milton","MA",2010,5400,878,507,246569527,924,0.9,90,0.994117647058824,99.4,1.07317073170732,107.3,-10,-0.6,7.3
"Milton","MA",2011,5441,866,510,245061777,884,0.906833333333333,90.7,1,100,1.0267131242741,102.7,-9.3,0,2.7
"Milton","MA",2012,5533,906,511,260598036,906,0.922166666666667,92.2,1.00196078431373,100.2,1.05226480836237,105.2,-7.8,0.2,5.2
"Monroe","MA",2003,49,930,5,2357727,1160,1,100,1,100,1,100,0,0,0
"Monroe","MA",2004,50,1150,5,3000351,1398,1.02040816326531,102,1,100,1.2051724137931,120.5,2,0,20.5
"Monroe","MA",2005,24,875,4,1091515,1029,0.489795918367347,49,0.8,80,0.887068965517241,88.7,-51,-20,-11.3
"Monroe","MA",2006,18,314,5,293900,358,0.36734693877551,36.7,1,100,0.308620689655172,30.9,-63.3,0,-69.1
"Monroe","MA",2007,17,204,4,180212,226,0.346938775510204,34.7,0.8,80,0.194827586206897,19.5,-65.3,-20,-80.5
"Monroe","MA",2009,18,197,5,184352,211,0.36734693877551,36.7,1,100,0.181896551724138,18.2,-63.3,0,-81.8
"Monroe","MA",2010,26,142,5,192260,150,0.530612244897959,53.1,1,100,0.129310344827586,12.9,-46.9,0,-87.1
"Monroe","MA",2011,44,817,6,1870377,834,0.897959183673469,89.8,1.2,120,0.718965517241379,71.9,-10.2,20,-28.1
"Monroe","MA",2012,26,190,5,257206,190,0.530612244897959,53.1,1,100,0.163793103448276,16.4,-46.9,0,-83.6
"Monson","MA",2003,1291,594,184,39884002,741,1,100,1,100,1,100,0,0,0
"Monson","MA",2004,1353,595,197,41821433,723,1.04802478698683,104.8,1.07065217391304,107.1,0.975708502024291,97.6,4.8,7.1,-2.4
"Monson","MA",2005,1355,611,199,43065174,718,1.04957397366383,105,1.08152173913043,108.2,0.968960863697706,96.9,5,8.2,-3.1
"Monson","MA",2006,1406,639,198,46686901,728,1.08907823392719,108.9,1.07608695652174,107.6,0.982456140350877,98.2,8.9,7.6,-1.8
"Monson","MA",2007,1427,670,209,49717598,742,1.10534469403563,110.5,1.13586956521739,113.6,1.00134952766532,100.1,10.5,13.6,0.1
"Monson","MA",2008,1412,713,203,52315016,760,1.09372579395817,109.4,1.10326086956522,110.3,1.02564102564103,102.6,9.4,10.3,2.6
"Monson","MA",2009,1283,707,201,47190665,757,0.993803253292022,99.4,1.09239130434783,109.2,1.02159244264507,102.2,-0.6,9.2,2.2
"Monson","MA",2010,1301,728,201,49238466,767,1.00774593338497,100.8,1.09239130434783,109.2,1.03508771929825,103.5,0.8,9.2,3.5
"Monson","MA",2011,1290,789,207,52954189,805,0.999225406661503,99.9,1.125,112.5,1.0863697705803,108.6,-0.1,12.5,8.6
"Monson","MA",2012,1328,750,190,51817934,750,1.0286599535244,102.9,1.03260869565217,103.3,1.01214574898785,101.2,2.9,3.3,1.2
"Montague","MA",2003,2903,584,210,88091165,729,1,100,1,100,1,100,0,0,0
"Montague","MA",2004,2784,632,217,91544390,768,0.959007922838443,95.9,1.03333333333333,103.3,1.05349794238683,105.3,-4.1,3.3,5.3
"Montague","MA",2005,2821,650,217,95279300,764,0.971753358594557,97.2,1.03333333333333,103.3,1.0480109739369,104.8,-2.8,3.3,4.8
"Montague","MA",2006,2999,659,227,102797731,751,1.03306923871857,103.3,1.08095238095238,108.1,1.03017832647462,103,3.3,8.1,3
"Montague","MA",2007,2855,685,223,101714291,759,0.983465380640717,98.3,1.06190476190476,106.2,1.04115226337449,104.1,-1.7,6.2,4.1
"Montague","MA",2008,2898,695,213,104766216,741,0.998277643816741,99.8,1.01428571428571,101.4,1.01646090534979,101.6,-0.2,1.4,1.6
"Montague","MA",2009,2816,702,231,102732227,751,0.970031002411299,97,1.1,110,1.03017832647462,103,-3,10,3
"Montague","MA",2010,2690,729,246,101949167,768,0.926627626593179,92.7,1.17142857142857,117.1,1.05349794238683,105.3,-7.3,17.1,5.3
"Montague","MA",2011,2728,735,243,104241966,750,0.939717533585946,94,1.15714285714286,115.7,1.02880658436214,102.9,-6,15.7,2.9
"Montague","MA",2012,2819,739,236,108261916,739,0.971064416121254,97.1,1.12380952380952,112.4,1.01371742112483,101.4,-2.9,12.4,1.4
"Monterey","MA",2003,119,478,26,2948013,596,1,100,1,100,1,100,0,0,0
"Monterey","MA",2004,120,504,30,3154271,613,1.00840336134454,100.8,1.15384615384615,115.4,1.02852348993289,102.9,0.8,15.4,2.9
"Monterey","MA",2005,134,525,31,3660934,617,1.12605042016807,112.6,1.19230769230769,119.2,1.03523489932886,103.5,12.6,19.2,3.5
"Monterey","MA",2006,135,603,31,4230890,687,1.13445378151261,113.4,1.19230769230769,119.2,1.15268456375839,115.3,13.4,19.2,15.3
"Monterey","MA",2007,132,614,34,4217636,680,1.10924369747899,110.9,1.30769230769231,130.8,1.14093959731544,114.1,10.9,30.8,14.1
"Monterey","MA",2008,142,639,35,4716719,681,1.19327731092437,119.3,1.34615384615385,134.6,1.14261744966443,114.3,19.3,34.6,14.3
"Monterey","MA",2009,141,636,37,4660307,681,1.18487394957983,118.5,1.42307692307692,142.3,1.14261744966443,114.3,18.5,42.3,14.3
"Monterey","MA",2010,143,587,33,4362024,618,1.20168067226891,120.2,1.26923076923077,126.9,1.03691275167785,103.7,20.2,26.9,3.7
"Monterey","MA",2011,161,506,31,4233419,516,1.35294117647059,135.3,1.19230769230769,119.2,0.865771812080537,86.6,35.3,19.2,-13.4
"Monterey","MA",2012,159,485,30,4008352,485,1.33613445378151,133.6,1.15384615384615,115.4,0.813758389261745,81.4,33.6,15.4,-18.6
"Montgomery","MA",2003,68,397,11,1400303,495,1,100,1,100,1,100,0,0,0
"Montgomery","MA",2004,68,328,11,1149575,399,1,100,1,100,0.806060606060606,80.6,0,0,-19.4
"Montgomery","MA",2005,68,385,12,1360265,453,1,100,1.09090909090909,109.1,0.915151515151515,91.5,0,9.1,-8.5
"Montgomery","MA",2006,53,471,11,1298933,536,0.779411764705882,77.9,1,100,1.08282828282828,108.3,-22.1,0,8.3
"Montgomery","MA",2007,29,522,13,787628,578,0.426470588235294,42.6,1.18181818181818,118.2,1.16767676767677,116.8,-57.4,18.2,16.8
"Montgomery","MA",2008,28,518,11,753972,552,0.411764705882353,41.2,1,100,1.11515151515152,111.5,-58.8,0,11.5
"Montgomery","MA",2009,26,377,10,509899,403,0.382352941176471,38.2,0.909090909090909,90.9,0.814141414141414,81.4,-61.8,-9.1,-18.6
"Montgomery","MA",2010,34,366,11,647268,385,0.5,50,1,100,0.777777777777778,77.8,-50,0,-22.2
"Montgomery","MA",2011,35,293,11,533220,299,0.514705882352941,51.5,1,100,0.604040404040404,60.4,-48.5,0,-39.6
"Montgomery","MA",2012,38,391,12,773346,391,0.558823529411765,55.9,1.09090909090909,109.1,0.78989898989899,79,-44.1,9.1,-21
"Mount Washington","MA",2003,11,518,6,307734,646,1,100,1,100,1,100,0,0,0
"Mount Washington","MA",2004,12,449,6,282332,546,1.09090909090909,109.1,1,100,0.845201238390093,84.5,9.1,0,-15.5
"Mount Washington","MA",2005,15,487,6,380211,573,1.36363636363636,136.4,1,100,0.886996904024768,88.7,36.4,0,-11.3
"Mount Washington","MA",2006,13,502,6,339353,572,1.18181818181818,118.2,1,100,0.885448916408669,88.5,18.2,0,-11.5
"Mount Washington","MA",2007,12,505,6,315177,559,1.09090909090909,109.1,1,100,0.865325077399381,86.5,9.1,0,-13.5
"Mount Washington","MA",2008,12,522,5,325830,557,1.09090909090909,109.1,0.833333333333333,83.3,0.862229102167183,86.2,9.1,-16.7,-13.8
"Mount Washington","MA",2009,13,544,5,367944,582,1.18181818181818,118.2,0.833333333333333,83.3,0.900928792569659,90.1,18.2,-16.7,-9.9
"Mount Washington","MA",2011,13,333,5,225094,340,1.18181818181818,118.2,0.833333333333333,83.3,0.526315789473684,52.6,18.2,-16.7,-47.4
"Mount Washington","MA",2012,12,301,5,187944,301,1.09090909090909,109.1,0.833333333333333,83.3,0.46594427244582,46.6,9.1,-16.7,-53.4
"Nahant","MA",2003,418,531,70,11528614,663,1,100,1,100,1,100,0,0,0
"Nahant","MA",2004,420,549,73,11986886,667,1.00478468899522,100.5,1.04285714285714,104.3,1.00603318250377,100.6,0.5,4.3,0.6
"Nahant","MA",2005,447,558,72,12980337,656,1.06937799043062,106.9,1.02857142857143,102.9,0.989441930618401,98.9,6.9,2.9,-1.1
"Nahant","MA",2006,430,615,69,13760915,700,1.02870813397129,102.9,0.985714285714286,98.6,1.05580693815988,105.6,2.9,-1.4,5.6
"Nahant","MA",2007,508,594,72,15691976,658,1.21531100478469,121.5,1.02857142857143,102.9,0.992458521870287,99.2,21.5,2.9,-0.8
"Nahant","MA",2008,480,632,71,15777411,674,1.14832535885167,114.8,1.01428571428571,101.4,1.01659125188537,101.7,14.8,1.4,1.7
"Nahant","MA",2009,433,634,68,14267664,678,1.03588516746411,103.6,0.971428571428571,97.1,1.02262443438914,102.3,3.6,-2.9,2.3
"Nahant","MA",2010,450,626,77,14640055,659,1.07655502392344,107.7,1.1,110,0.993966817496229,99.4,7.7,10,-0.6
"Nahant","MA",2011,439,644,78,14694191,657,1.05023923444976,105,1.11428571428571,111.4,0.990950226244344,99.1,5,11.4,-0.9
"Nahant","MA",2012,445,649,72,15023536,649,1.06459330143541,106.5,1.02857142857143,102.9,0.978883861236802,97.9,6.5,2.9,-2.1
"Nantucket","MA",2003,5854,715,905,217627219,892,1,100,1,100,1,100,0,0,0
"Nantucket","MA",2004,5952,780,943,241373633,948,1.01674069012641,101.7,1.04198895027624,104.2,1.0627802690583,106.3,1.7,4.2,6.3
"Nantucket","MA",2005,6188,797,928,256505945,937,1.0570550051247,105.7,1.02541436464088,102.5,1.05044843049327,105,5.7,2.5,5
"Nantucket","MA",2006,6424,832,949,278047347,948,1.09736932012299,109.7,1.04861878453039,104.9,1.0627802690583,106.3,9.7,4.9,6.3
"Nantucket","MA",2007,6563,869,1014,296731782,962,1.12111376836351,112.1,1.12044198895028,112,1.07847533632287,107.8,12.1,12,7.8
"Nantucket","MA",2008,6431,895,1041,299152052,954,1.09856508370345,109.9,1.15027624309392,115,1.0695067264574,107,9.9,15,7
"Nantucket","MA",2009,5696,889,1029,263302639,951,0.973009907755381,97.3,1.13701657458564,113.7,1.06614349775785,106.6,-2.7,13.7,6.6
"Nantucket","MA",2010,5699,876,1048,259599708,922,0.973522377861291,97.4,1.15801104972376,115.8,1.03363228699552,103.4,-2.6,15.8,3.4
"Nantucket","MA",2011,5721,913,1036,271549916,932,0.977280491971302,97.7,1.14475138121547,114.5,1.04484304932735,104.5,-2.3,14.5,4.5
"Nantucket","MA",2012,6031,928,971,291026431,928,1.03023573624872,103,1.07292817679558,107.3,1.04035874439462,104,3,7.3,4
"Natick","MA",2003,23333,1045,1495,1268162355,1304,1,100,1,100,1,100,0,0,0
"Natick","MA",2004,23483,1126,1545,1375016438,1369,1.00642866326662,100.6,1.03344481605351,103.3,1.04984662576687,105,0.6,3.3,5
"Natick","MA",2005,23627,1054,1491,1294947479,1239,1.01260018000257,101.3,0.997324414715719,99.7,0.950153374233129,95,1.3,-0.3,-5
"Natick","MA",2006,23579,1051,1489,1289128974,1197,1.01054300775725,101.1,0.995986622073579,99.6,0.917944785276074,91.8,1.1,-0.4,-8.2
"Natick","MA",2007,23588,1099,1493,1348470037,1217,1.01092872755325,101.1,0.998662207357859,99.9,0.933282208588957,93.3,1.1,-0.1,-6.7
"Natick","MA",2008,24816,1089,1487,1405915060,1161,1.0635580508293,106.4,0.994648829431438,99.5,0.890337423312883,89,6.4,-0.5,-11
"Natick","MA",2009,23649,1131,1475,1390796978,1210,1.01354305061501,101.4,0.986622073578595,98.7,0.927914110429448,92.8,1.4,-1.3,-7.2
"Natick","MA",2010,23727,1180,1504,1455924687,1242,1.01688595551365,101.7,1.00602006688963,100.6,0.952453987730061,95.2,1.7,0.6,-4.8
"Natick","MA",2011,22937,1137,1495,1355605069,1161,0.983028328976128,98.3,1,100,0.890337423312883,89,-1.7,0,-11
"Natick","MA",2012,23567,1189,1462,1456566604,1189,1.01002871469592,101,0.977926421404682,97.8,0.91180981595092,91.2,1,-2.2,-8.8
"Needham","MA",2003,19053,1189,1410,1178096204,1484,1,100,1,100,1,100,0,0,0
"Needham","MA",2004,19029,1250,1398,1237198458,1519,0.998740355849473,99.9,0.991489361702128,99.1,1.02358490566038,102.4,-0.1,-0.9,2.4
"Needham","MA",2005,19086,1356,1337,1345694284,1594,1.00173201070698,100.2,0.94822695035461,94.8,1.07412398921833,107.4,0.2,-5.2,7.4
"Needham","MA",2006,19477,1522,1337,1541019858,1733,1.02225371332599,102.2,0.94822695035461,94.8,1.1677897574124,116.8,2.2,-5.2,16.8
"Needham","MA",2007,19831,1499,1338,1545575813,1660,1.04083346454627,104.1,0.948936170212766,94.9,1.11859838274933,111.9,4.1,-5.1,11.9
"Needham","MA",2008,20067,1576,1337,1644565055,1681,1.05321996535979,105.3,0.94822695035461,94.8,1.13274932614555,113.3,5.3,-5.2,13.3
"Needham","MA",2009,18507,1574,1295,1514865471,1684,0.9713430955755,97.1,0.918439716312057,91.8,1.13477088948787,113.5,-2.9,-8.2,13.5
"Needham","MA",2010,18352,1659,1370,1583284580,1747,0.96320789377001,96.3,0.971631205673759,97.2,1.17722371967655,117.7,-3.7,-2.8,17.7
"Needham","MA",2011,18514,1675,1405,1612703181,1710,0.97171049178607,97.2,0.99645390070922,99.6,1.15229110512129,115.2,-2.8,-0.4,15.2
"Needham","MA",2012,19212,1698,1381,1696831400,1698,1.00834514249724,100.8,0.979432624113475,97.9,1.14420485175202,114.4,0.8,-2.1,14.4
"New Ashford","MA",2003,46,381,9,914416,475,1,100,1,100,1,100,0,0,0
"New Ashford","MA",2004,52,494,9,1329480,600,1.1304347826087,113,1,100,1.26315789473684,126.3,13,0,26.3
"New Ashford","MA",2005,50,488,8,1267700,574,1.08695652173913,108.7,0.888888888888889,88.9,1.20842105263158,120.8,8.7,-11.1,20.8
"New Ashford","MA",2006,48,418,5,1043409,476,1.04347826086957,104.3,0.555555555555556,55.6,1.00210526315789,100.2,4.3,-44.4,0.2
"New Ashford","MA",2007,40,571,5,1187919,632,0.869565217391304,87,0.555555555555556,55.6,1.33052631578947,133.1,-13,-44.4,33.1
"New Ashford","MA",2008,38,412,5,813704,439,0.826086956521739,82.6,0.555555555555556,55.6,0.924210526315789,92.4,-17.4,-44.4,-7.6
"New Ashford","MA",2009,36,420,6,787047,449,0.782608695652174,78.3,0.666666666666667,66.7,0.945263157894737,94.5,-21.7,-33.3,-5.5
"New Ashford","MA",2010,38,381,5,753148,401,0.826086956521739,82.6,0.555555555555556,55.6,0.84421052631579,84.4,-17.4,-44.4,-15.6
"New Ashford","MA",2011,37,406,7,780241,414,0.804347826086957,80.4,0.777777777777778,77.8,0.871578947368421,87.2,-19.6,-22.2,-12.8
"New Ashford","MA",2012,34,380,6,671739,380,0.739130434782609,73.9,0.666666666666667,66.7,0.8,80,-26.1,-33.3,-20
"New Bedford","MA",2003,35429,681,2525,1254893103,850,1,100,1,100,1,100,0,0,0
"New Bedford","MA",2004,36672,691,2637,1318093171,840,1.03508425301307,103.5,1.04435643564356,104.4,0.988235294117647,98.8,3.5,4.4,-1.2
"New Bedford","MA",2005,37285,703,2642,1362726837,826,1.05238646306698,105.2,1.04633663366337,104.6,0.971764705882353,97.2,5.2,4.6,-2.8
"New Bedford","MA",2006,37223,718,2758,1389875161,818,1.05063648423608,105.1,1.09227722772277,109.2,0.962352941176471,96.2,5.1,9.2,-3.8
"New Bedford","MA",2007,36984,747,2730,1437056864,827,1.0438905980976,104.4,1.08118811881188,108.1,0.972941176470588,97.3,4.4,8.1,-2.7
"New Bedford","MA",2008,36431,768,2650,1455041355,819,1.02828191594457,102.8,1.04950495049505,105,0.963529411764706,96.4,2.8,5,-3.6
"New Bedford","MA",2009,35948,778,2816,1454884620,833,1.01464901634254,101.5,1.11524752475248,111.5,0.98,98,1.5,11.5,-2
"New Bedford","MA",2010,35791,785,3037,1461114661,827,1.01021761833526,101,1.20277227722772,120.3,0.972941176470588,97.3,1,20.3,-2.7
"New Bedford","MA",2011,36536,804,3062,1527313011,821,1.03124558977109,103.1,1.21267326732673,121.3,0.965882352941177,96.6,3.1,21.3,-3.4
"New Bedford","MA",2012,36899,820,3129,1572447318,820,1.04149143357137,104.1,1.23920792079208,123.9,0.964705882352941,96.5,4.1,23.9,-3.5
"New Braintree","MA",2003,133,847,19,5870461,1057,1,100,1,100,1,100,0,0,0
"New Braintree","MA",2004,168,772,23,6728043,938,1.26315789473684,126.3,1.21052631578947,121.1,0.887417218543046,88.7,26.3,21.1,-11.3
"New Braintree","MA",2005,355,792,24,14619507,931,2.66917293233083,266.9,1.26315789473684,126.3,0.880794701986755,88.1,166.9,26.3,-11.9
"New Braintree","MA",2009,210,1264,28,13799001,1353,1.57894736842105,157.9,1.47368421052632,147.4,1.28003784295175,128,57.9,47.4,28
"New Braintree","MA",2010,240,1269,28,15832870,1336,1.80451127819549,180.5,1.47368421052632,147.4,1.2639545884579,126.4,80.5,47.4,26.4
"New Braintree","MA",2011,260,1243,25,16807996,1269,1.95488721804511,195.5,1.31578947368421,131.6,1.20056764427625,120.1,95.5,31.6,20.1
"New Braintree","MA",2012,267,1267,24,17585975,1267,2.00751879699248,200.8,1.26315789473684,126.3,1.19867549668874,119.9,100.8,26.3,19.9
"New Marlborough","MA",2003,381,557,40,11013151,695,1,100,1,100,1,100,0,0,0
"New Marlborough","MA",2004,398,586,45,12136755,712,1.04461942257218,104.5,1.125,112.5,1.02446043165468,102.4,4.5,12.5,2.4
"New Marlborough","MA",2005,382,608,43,12077135,715,1.00262467191601,100.3,1.075,107.5,1.02877697841727,102.9,0.3,7.5,2.9
"New Marlborough","MA",2006,421,595,48,13019044,678,1.10498687664042,110.5,1.2,120,0.975539568345324,97.6,10.5,20,-2.4
"New Marlborough","MA",2007,438,621,51,14135692,688,1.1496062992126,115,1.275,127.5,0.989928057553957,99,15,27.5,-1
"New Marlborough","MA",2008,429,668,49,14902416,712,1.1259842519685,112.6,1.225,122.5,1.02446043165468,102.4,12.6,22.5,2.4
"New Marlborough","MA",2009,419,673,53,14667803,720,1.0997375328084,110,1.325,132.5,1.03597122302158,103.6,10,32.5,3.6
"New Marlborough","MA",2010,431,637,56,14276042,671,1.13123359580052,113.1,1.4,140,0.965467625899281,96.5,13.1,40,-3.5
"New Marlborough","MA",2011,403,643,54,13475640,656,1.05774278215223,105.8,1.35,135,0.943884892086331,94.4,5.8,35,-5.6
"New Marlborough","MA",2012,302,667,54,10479371,667,0.792650918635171,79.3,1.35,135,0.959712230215827,96,-20.7,35,-4
"New Salem","MA",2003,149,455,24,3527177,568,1,100,1,100,1,100,0,0,0
"New Salem","MA",2004,223,536,26,6205878,651,1.49664429530201,149.7,1.08333333333333,108.3,1.14612676056338,114.6,49.7,8.3,14.6
"New Salem","MA",2005,145,535,26,4034824,629,0.973154362416107,97.3,1.08333333333333,108.3,1.10739436619718,110.7,-2.7,8.3,10.7
"New Salem","MA",2006,147,532,28,4068383,606,0.986577181208054,98.7,1.16666666666667,116.7,1.0669014084507,106.7,-1.3,16.7,6.7
"New Salem","MA",2007,147,541,29,4133928,599,0.986577181208054,98.7,1.20833333333333,120.8,1.05457746478873,105.5,-1.3,20.8,5.5
"New Salem","MA",2008,152,521,28,4115352,556,1.02013422818792,102,1.16666666666667,116.7,0.97887323943662,97.9,2,16.7,-2.1
"New Salem","MA",2009,147,566,27,4324406,606,0.986577181208054,98.7,1.125,112.5,1.0669014084507,106.7,-1.3,12.5,6.7
"New Salem","MA",2010,149,580,29,4491326,611,1,100,1.20833333333333,120.8,1.07570422535211,107.6,0,20.8,7.6
"New Salem","MA",2011,144,604,31,4519747,616,0.966442953020134,96.6,1.29166666666667,129.2,1.08450704225352,108.5,-3.4,29.2,8.5
"New Salem","MA",2012,155,580,28,4673532,580,1.04026845637584,104,1.16666666666667,116.7,1.02112676056338,102.1,4,16.7,2.1
