JURISDICTIONCODE,NAME,Year,Residential,Open_Space,Commercial,Industrial,Personal_Property,Total,Res_as_a___of_Total,CIP
229,Peabody,2013,"4,728,970,924",0,"1,091,236,893","237,378,400","112,342,910","6,169,929,127",76.65,23.35
229,Peabody,2014,"4,668,178,302",0,"1,092,889,615","236,371,100","114,305,840","6,111,744,857",76.38,23.62
229,Peabody,2015,"4,913,745,514",0,"1,135,250,604","241,748,200","114,587,090","6,405,331,408",76.71,23.29
229,Peabody,2016,"5,242,305,205",0,"1,147,522,462","247,552,300","112,677,930","6,750,057,897",77.66,22.34
229,Peabody,2017,"5,521,557,650",0,"1,147,962,666","248,444,100","120,025,940","7,037,990,356",78.45,21.55
230,Pelham,2003,"98,202,900",0,"851,400","730,800","3,822,600","103,607,700",94.78,5.22
230,Pelham,2004,"106,731,450",0,"908,350","798,300","3,934,500","112,372,600",94.98,5.02
230,Pelham,2005,"130,924,625",0,"801,675","917,900","3,738,600","136,382,800",96.00,4.00
230,Pelham,2006,"133,469,550",0,"778,850","917,900","3,157,600","138,323,900",96.49,3.51
230,Pelham,2007,"149,340,600",0,"922,200","1,004,100","3,104,000","154,370,900",96.74,3.26
230,Pelham,2008,"161,051,505",0,"1,408,095","811,100","3,165,800","166,436,500",96.76,3.24
230,Pelham,2009,"169,778,420",0,"1,352,080","839,500","3,721,400","175,691,400",96.63,3.37
230,Pelham,2010,"170,991,370",0,"1,346,830","839,500","4,712,000","177,889,700",96.12,3.88
230,Pelham,2011,"170,673,830",0,"1,352,870","839,500","5,197,200","178,063,400",95.85,4.15
230,Pelham,2012,"160,888,855",0,"1,211,245","811,300","6,941,200","169,852,600",94.72,5.28
230,Pelham,2013,"160,821,855",0,"1,245,745","811,300","6,597,000","169,475,900",94.89,5.11
230,Pelham,2014,"160,726,655",0,"1,260,725","896,800","6,719,400","169,603,580",94.77,5.23
230,Pelham,2015,"162,325,225",0,"1,343,475","1,140,200","6,920,200","171,729,100",94.52,5.48
230,Pelham,2016,"162,716,250",0,"1,490,150","1,140,200","6,746,300","172,092,900",94.55,5.45
230,Pelham,2017,"162,343,450",0,"1,631,250","1,111,100","12,598,400","177,684,200",91.37,8.63
231,Pembroke,2003,"1,501,702,699",0,"138,905,768","54,322,884","21,678,610","1,716,609,961",87.48,12.52
231,Pembroke,2004,"1,702,505,759",0,"142,997,586","56,613,684","23,997,020","1,926,114,049",88.39,11.61
231,Pembroke,2005,"2,050,275,694",0,"172,818,556","60,801,104","23,252,090","2,307,147,444",88.87,11.13
231,Pembroke,2006,"2,178,369,674",0,"184,659,678","60,837,404","23,295,760","2,447,162,516",89.02,10.98
231,Pembroke,2007,"2,353,774,891",0,"188,551,375","59,424,204","23,512,490","2,625,262,960",89.66,10.34
231,Pembroke,2008,"2,314,219,905",0,"200,653,788","62,837,264","25,191,660","2,602,902,617",88.91,11.09
231,Pembroke,2009,"2,223,403,120",0,"203,048,802","65,266,264","30,606,660","2,522,324,846",88.15,11.85
231,Pembroke,2010,"2,044,957,026",0,"200,958,261","64,211,352","33,894,030","2,344,020,669",87.24,12.76
231,Pembroke,2011,"2,001,650,669",0,"202,168,608","66,397,240","39,297,050","2,309,513,567",86.67,13.33
231,Pembroke,2012,"2,002,675,678",0,"200,226,867","66,573,580","33,212,870","2,302,688,995",86.97,13.03
231,Pembroke,2013,"1,989,623,920",0,"203,986,788","68,491,488","33,331,000","2,295,433,196",86.68,13.32
231,Pembroke,2014,"1,990,119,940",0,"203,027,372","69,052,280","30,381,210","2,292,580,802",86.81,13.19
231,Pembroke,2015,"2,058,231,793",0,"208,149,943","73,248,516","32,839,030","2,372,469,282",86.75,13.25
231,Pembroke,2016,"2,134,587,446",0,"208,398,694","73,944,428","35,012,740","2,451,943,308",87.06,12.94
231,Pembroke,2017,"2,230,759,287",0,"213,509,908","74,178,424","36,916,870","2,555,364,489",87.30,12.70
232,Pepperell,2003,"769,822,823",0,"21,645,588","13,748,490","22,892,030","828,108,931",92.96,7.04
232,Pepperell,2004,"779,423,038",0,"23,024,716","14,382,800","24,323,440","841,153,994",92.66,7.34
232,Pepperell,2005,"1,089,259,689",0,"28,979,238","17,296,100","15,468,050","1,151,003,077",94.64,5.36
232,Pepperell,2006,"1,106,753,879",0,"29,269,302","18,240,200","16,286,980","1,170,550,361",94.55,5.45
232,Pepperell,2007,"1,209,552,029",0,"29,808,755","18,725,100","15,537,030","1,273,622,914",94.97,5.03
232,Pepperell,2008,"1,248,007,379",0,"30,559,035","24,904,100","13,636,080","1,317,106,594",94.75,5.25
232,Pepperell,2009,"1,188,738,270",0,"29,651,982","24,853,400","15,913,730","1,259,157,382",94.41,5.59
232,Pepperell,2010,"1,102,088,896",0,"29,707,012","26,758,800","18,582,300","1,177,137,008",93.62,6.38
232,Pepperell,2011,"1,089,668,512",0,"27,690,943","24,518,600","18,530,380","1,160,408,435",93.90,6.10
232,Pepperell,2012,"1,085,593,422",0,"27,019,341","24,674,600","17,820,970","1,155,108,333",93.98,6.02
232,Pepperell,2013,"1,044,751,604",0,"26,817,879","23,800,500","17,841,030","1,113,211,013",93.85,6.15
232,Pepperell,2014,"1,008,295,749",0,"26,796,289","23,628,800","16,783,390","1,075,504,228",93.75,6.25
232,Pepperell,2015,"1,033,870,153",0,"27,367,603","24,229,700","15,924,180","1,101,391,636",93.87,6.13
232,Pepperell,2016,"1,043,060,953",0,"28,666,345","24,596,900","16,126,100","1,112,450,298",93.76,6.24
232,Pepperell,2017,"1,122,871,137",0,"29,578,646","23,882,800","17,775,120","1,194,107,703",94.03,5.97
233,Peru,2003,"42,741,243",0,"2,394,112","324,000","1,419,545","46,878,900",91.17,8.83
233,Peru,2004,"44,047,349",0,"2,608,033","324,000","1,525,357","48,504,739",90.81,9.19
233,Peru,2005,"53,564,737",0,"3,291,824","353,500","1,567,068","58,777,129",91.13,8.87
233,Peru,2006,"58,708,800",0,"4,132,400","353,500","1,496,441","64,691,141",90.75,9.25
233,Peru,2007,"62,799,029",0,"4,324,482","372,100","1,661,230","69,156,841",90.81,9.19
233,Peru,2008,"80,467,266",0,"4,939,826","397,200","1,808,535","87,612,827",91.84,8.16
233,Peru,2009,"78,897,880",0,"5,326,246","393,500","2,196,337","86,813,963",90.88,9.12
233,Peru,2010,"78,740,409",0,"4,026,892","393,500","2,508,657","85,669,458",91.91,8.09
233,Peru,2011,"85,960,686",0,"3,407,426","384,900","2,565,720","92,318,732",93.11,6.89
233,Peru,2012,"82,494,526",0,"3,460,546","382,200","2,750,415","89,087,687",92.60,7.40
233,Peru,2013,"81,605,884",0,"3,592,013","434,500","2,791,782","88,424,179",92.29,7.71
233,Peru,2014,"82,169,832",0,"3,581,540","538,000","2,489,702","88,779,074",92.56,7.44
233,Peru,2015,"79,064,305",0,"3,427,671","619,300","2,683,520","85,794,796",92.16,7.84
233,Peru,2016,"79,257,172",0,"3,250,480","619,300","3,218,957","86,345,909",91.79,8.21
233,Peru,2017,"79,386,344",0,"6,874,161","546,100","3,272,997","90,079,602",88.13,11.87
234,Petersham,2003,"83,485,465",0,"4,457,435","431,700","3,058,600","91,433,200",91.31,8.69
234,Petersham,2004,"119,450,777",0,"5,266,223","221,400","3,412,580","128,350,980",93.07,6.93
234,Petersham,2005,"121,552,101",0,"5,282,739","221,400","3,242,800","130,299,040",93.29,6.71
234,Petersham,2006,"131,729,557",0,"5,588,743","237,400","3,413,010","140,968,710",93.45,6.55
234,Petersham,2007,"154,913,500",0,"6,487,400","200,400","3,156,798","164,758,098",94.02,5.98
234,Petersham,2008,"149,538,300",0,"6,722,700","189,000","3,308,914","159,758,914",93.60,6.40
234,Petersham,2009,"146,252,750",0,"5,370,250","178,900","4,637,487","156,439,387",93.49,6.51
234,Petersham,2010,"144,819,130",0,"4,277,370","160,200","4,770,376","154,027,076",94.02,5.98
234,Petersham,2011,"139,704,350",0,"4,182,150","160,200","6,011,596","150,058,296",93.10,6.90
234,Petersham,2012,"131,130,280",0,"4,071,120","150,700","8,972,521","144,324,621",90.86,9.14
234,Petersham,2013,"130,223,570",0,"4,217,530","138,600","11,032,578","145,612,278",89.43,10.57
234,Petersham,2014,"130,112,970",0,"4,101,630","138,600","12,093,780","146,446,980",88.85,11.15
234,Petersham,2015,"130,741,470",0,"4,633,530","138,600","12,306,867","147,820,467",88.45,11.55
234,Petersham,2016,"132,428,000",0,"3,741,700","144,500","12,342,342","148,656,542",89.08,10.92
234,Petersham,2017,"132,883,600",0,"3,994,500","144,500","12,560,476","149,583,076",88.84,11.16
235,Phillipston,2003,"87,655,295","438,400","3,723,005","263,200","2,060,653","94,140,553",93.58,6.42
235,Phillipston,2004,"130,415,800","578,500","5,181,600","288,000","2,201,455","138,665,355",94.47,5.53
235,Phillipston,2005,"151,351,345","465,800","5,542,555","289,600","2,799,811","160,449,111",94.62,5.38
235,Phillipston,2006,"185,497,770","572,300","6,249,530","340,600","2,864,770","195,524,970",95.16,4.84
235,Phillipston,2007,"204,164,655",600,"7,779,845","509,800","3,147,177","215,602,077",94.70,5.30
235,Phillipston,2008,"199,980,205",600,"7,262,795","507,500","3,493,019","211,244,119",94.67,5.33
235,Phillipston,2009,"201,303,205",600,"7,273,295","507,500","5,090,377","214,174,977",93.99,6.01
235,Phillipston,2010,"194,436,500",0,"7,050,800","498,200","4,825,393","206,810,893",94.02,5.98
235,Phillipston,2011,"186,027,290",0,"6,972,510","498,200","5,048,486","198,546,486",93.69,6.31
235,Phillipston,2012,"175,272,605",0,"6,837,295","497,700","4,898,455","187,506,055",93.48,6.52
235,Phillipston,2013,"173,058,215",0,"6,588,888","349,600","4,488,822","184,485,525",93.81,6.19
235,Phillipston,2014,"173,397,860",0,"6,379,564","349,600","4,393,575","184,520,599",93.97,6.03
235,Phillipston,2015,"174,269,860",0,"6,250,217","349,600","4,475,948","185,345,625",94.02,5.98
235,Phillipston,2016,"170,803,590",0,"6,520,225","295,100","4,461,111","182,080,026",93.81,6.19
235,Phillipston,2017,"175,120,840",0,"6,386,403","295,100","4,587,771","186,390,114",93.95,6.05
236,Pittsfield,2003,"1,494,595,704","12,883,300","285,372,275","111,398,200","181,697,680","2,085,947,159",72.27,27.73
236,Pittsfield,2004,"1,503,158,675","13,233,000","288,726,844","107,732,475","190,747,230","2,103,598,224",72.09,27.91
236,Pittsfield,2005,"2,031,994,922","21,793,050","397,944,458","138,560,185","177,291,050","2,767,583,665",74.21,25.79
236,Pittsfield,2006,"2,125,058,680","21,663,350","393,843,628","131,559,200","145,614,430","2,817,739,288",76.19,23.81
236,Pittsfield,2007,"2,400,390,620","23,169,300","401,735,980","145,304,170","146,193,920","3,116,793,990",77.76,22.24
236,Pittsfield,2008,"2,720,553,305","24,156,800","413,106,445","141,132,140","135,278,760","3,434,227,450",79.92,20.08
236,Pittsfield,2009,"2,732,591,204","24,224,500","416,272,988","126,407,240","155,056,980","3,454,552,912",79.80,20.20
236,Pittsfield,2010,"2,729,423,890","23,354,900","423,360,590","128,942,170","167,504,530","3,472,586,080",79.27,20.73
236,Pittsfield,2011,"2,702,685,940","12,513,760","425,061,460","126,567,130","174,658,180","3,441,486,470",78.90,21.10
236,Pittsfield,2012,"2,638,250,280","545,700","413,770,514","133,912,074","178,051,180","3,364,529,748",78.43,21.57
236,Pittsfield,2013,"2,623,409,910","372,500","411,339,410","146,315,100","160,366,840","3,341,803,760",78.51,21.49
236,Pittsfield,2014,"2,623,188,460","372,500","408,418,470","150,227,300","162,279,180","3,344,485,910",78.44,21.56
236,Pittsfield,2015,"2,612,643,756","370,700","403,746,320","157,718,796","157,166,800","3,331,646,372",78.43,21.57
236,Pittsfield,2016,"2,613,898,940","370,700","411,463,839","156,852,248","160,579,270","3,343,164,997",78.20,21.80
236,Pittsfield,2017,"2,613,060,177","322,000","407,407,067","160,253,058","179,037,370","3,360,079,672",77.78,22.22
237,Plainfield,2003,"46,774,216",0,"5,054,302","715,800","1,962,817","54,507,135",85.81,14.19
237,Plainfield,2004,"46,579,189",0,"5,397,617","723,500","2,024,236","54,724,542",85.12,14.88
237,Plainfield,2005,"61,016,191",0,"5,744,509","1,256,100","1,986,429","70,003,229",87.16,12.84
237,Plainfield,2006,"68,184,396",0,"9,015,138","1,201,600","1,897,743","80,298,877",84.91,15.09
237,Plainfield,2007,"70,324,084",0,"7,070,860","1,349,500","1,672,250","80,416,694",87.45,12.55
237,Plainfield,2008,"69,382,785",0,"7,595,061","927,500","1,727,938","79,633,284",87.13,12.87
237,Plainfield,2009,"74,772,193",0,"7,968,126","1,088,400","2,528,024","86,356,743",86.59,13.41
237,Plainfield,2010,"72,623,185",0,"8,256,684","1,035,200","2,549,872","84,464,941",85.98,14.02
237,Plainfield,2011,"74,955,523",0,"8,073,640","840,900","3,303,749","87,173,812",85.98,14.02
237,Plainfield,2012,"62,903,751",0,"7,510,360","909,400","4,554,356","75,877,867",82.90,17.10
237,Plainfield,2013,"61,070,550",0,"7,515,378","909,300","4,260,408","73,755,636",82.80,17.20
237,Plainfield,2014,"66,414,110",0,"7,931,627","879,200","4,999,239","80,224,176",82.79,17.21
237,Plainfield,2015,"68,155,540",0,"7,980,548","891,100","5,973,863","83,001,051",82.11,17.89
237,Plainfield,2016,"67,428,616",0,"7,823,587","775,500","9,045,244","85,072,947",79.26,20.74
237,Plainfield,2017,"67,134,336",0,"7,581,508","794,100","10,570,542","86,080,486",77.99,22.01
238,Plainville,2003,"584,092,900",0,"79,671,400","40,428,600","14,634,300","718,827,200",81.26,18.74
238,Plainville,2004,"597,670,144",0,"80,359,856","41,196,800","14,635,480","733,862,280",81.44,18.56
238,Plainville,2005,"734,359,625",0,"83,000,985","39,991,700","16,028,150","873,380,460",84.08,15.92
238,Plainville,2006,"908,098,792",0,"127,564,438","51,254,500","22,206,000","1,109,123,730",81.88,18.12
238,Plainville,2007,"955,762,303",0,"144,358,997","49,731,400","22,355,460","1,172,208,160",81.54,18.46
238,Plainville,2008,"964,999,888",0,"151,810,712","49,797,300","24,463,110","1,191,071,010",81.02,18.98
238,Plainville,2009,"940,216,312",0,"183,776,560","56,355,200","26,280,830","1,206,628,902",77.92,22.08
238,Plainville,2010,"914,835,112",0,"180,597,560","56,231,100","26,550,800","1,178,214,572",77.65,22.35
238,Plainville,2011,"860,114,077",0,"181,915,295","55,719,200","27,100,900","1,124,849,472",76.46,23.54
238,Plainville,2012,"863,498,637",0,"182,859,935","55,092,300","30,020,100","1,131,470,972",76.32,23.68
238,Plainville,2013,"825,873,165",0,"189,634,007","54,341,300","67,309,870","1,137,158,342",72.63,27.37
238,Plainville,2014,"837,891,875",0,"199,640,497","54,342,800","70,912,600","1,162,787,772",72.06,27.94
238,Plainville,2015,"852,152,015",0,"202,499,857","55,031,500","66,621,500","1,176,304,872",72.44,27.56
238,Plainville,2016,"908,960,675",0,"268,385,097","54,672,400","66,233,800","1,298,251,972",70.01,29.99
238,Plainville,2017,"938,595,775",0,"264,733,097","53,729,100","66,677,928","1,323,735,900",70.91,29.09
239,Plymouth,2003,"4,563,351,238","732,400","453,528,707","374,506,624","1,006,507,921","6,398,626,890",71.33,28.67
239,Plymouth,2004,"5,443,658,133","10,100","442,240,605","377,007,674","1,068,768,910","7,331,685,422",74.25,25.75
239,Plymouth,2005,"6,291,547,779",0,"480,767,763","392,963,074","1,226,496,448","8,391,775,064",74.97,25.03
239,Plymouth,2006,"7,214,073,485",0,"634,993,807","409,078,024","1,202,331,065","9,460,476,381",76.25,23.75
239,Plymouth,2007,"7,665,041,026",0,"731,421,082","429,381,529","1,127,050,310","9,952,893,947",77.01,22.99
239,Plymouth,2008,"7,630,801,183",0,"799,505,621","1,081,579,600","255,121,121","9,767,007,525",78.13,21.87
239,Plymouth,2009,"7,522,152,959",0,"822,290,248","1,007,898,800","266,717,309","9,619,059,316",78.20,21.80
239,Plymouth,2010,"6,924,808,248",0,"818,911,854","982,084,000","261,820,028","8,987,624,130",77.05,22.95
239,Plymouth,2011,"6,805,067,659",0,"791,275,743","945,927,400","287,277,359","8,829,548,161",77.07,22.93
239,Plymouth,2012,"6,863,843,938",0,"809,775,342","877,775,400","274,665,435","8,826,060,115",77.77,22.23
239,Plymouth,2013,"6,708,046,206",0,"807,144,212","877,170,900","219,863,050","8,612,224,368",77.89,22.11
239,Plymouth,2014,"6,739,080,284",0,"796,421,860","841,559,633","225,709,450","8,602,771,227",78.34,21.66
239,Plymouth,2015,"7,020,390,187",0,"829,010,333","794,542,012","264,930,551","8,908,873,083",78.80,21.20
239,Plymouth,2016,"7,239,493,061",0,"833,858,034","749,466,939","305,682,189","9,128,500,223",79.31,20.69
239,Plymouth,2017,"7,553,965,815",0,"846,438,347","746,047,286","330,381,327","9,476,832,775",79.71,20.29
240,Plympton,2003,"245,962,200",0,"8,558,400","7,884,300","7,351,968","269,756,868",91.18,8.82
240,Plympton,2004,"250,143,200",0,"7,971,600","7,734,600","7,622,633","273,472,033",91.47,8.53
240,Plympton,2005,"341,285,700",0,"9,371,200","8,687,600","8,599,154","367,943,654",92.75,7.25
240,Plympton,2006,"369,127,720",0,"7,849,943","8,577,175","9,230,901","394,785,739",93.50,6.50
240,Plympton,2007,"379,360,401",0,"9,688,535","8,392,275","9,483,908","406,925,119",93.23,6.77
240,Plympton,2008,"412,071,264",0,"12,408,615","15,285,107","10,046,398","449,811,384",91.61,8.39
240,Plympton,2009,"392,591,389",0,"11,711,904","14,614,207","11,532,124","430,449,624",91.20,8.80
240,Plympton,2010,"338,339,739",0,"12,351,874","13,122,687","15,421,880","379,236,180",89.22,10.78
240,Plympton,2011,"324,022,179",0,"12,371,463","13,424,398","17,002,840","366,820,880",88.33,11.67
240,Plympton,2012,"325,492,420",0,"12,461,322","12,745,098","17,113,290","367,812,130",88.49,11.51
240,Plympton,2013,"325,527,580",0,"14,105,802","43,831,598","17,032,350","400,497,330",81.28,18.72
240,Plympton,2014,"336,058,938",0,"75,713,262","13,908,900","54,180,816","479,861,916",70.03,29.97
240,Plympton,2015,"335,552,918",0,"75,906,972","13,364,000","53,154,298","477,978,188",70.20,29.80
240,Plympton,2016,"348,993,758",0,"75,834,312","13,187,900","42,759,429","480,775,399",72.59,27.41
240,Plympton,2017,"357,345,273",0,"67,166,557","13,191,200","41,160,880","478,863,910",74.62,25.38
241,Princeton,2003,"353,952,362","59,100","7,080,473","1,465,400","3,984,591","366,541,926",96.58,3.42
241,Princeton,2004,"394,490,749","41,200","7,316,786","1,641,200","3,939,435","407,429,370",96.83,3.17
241,Princeton,2005,"432,660,524","43,100","7,872,076","1,867,000","4,148,752","446,591,452",96.89,3.11
241,Princeton,2006,"478,292,789",0,"6,320,616","1,852,400","4,298,772","490,764,577",97.46,2.54
241,Princeton,2007,"504,348,992",0,"6,563,068","1,918,800","4,772,914","517,603,774",97.44,2.56
241,Princeton,2008,"508,730,348",0,"6,662,878","1,823,400","4,892,765","522,109,391",97.44,2.56
241,Princeton,2009,"490,037,675",0,"6,459,438","1,844,900","7,873,844","506,215,857",96.80,3.20
241,Princeton,2010,"456,793,677",0,"5,925,818","1,792,000","8,395,245","472,906,740",96.59,3.41
241,Princeton,2011,"421,524,234",0,"5,497,320","1,670,200","9,256,465","437,948,219",96.25,3.75
241,Princeton,2012,"418,090,037",0,"5,402,758","1,614,300","10,784,228","435,891,323",95.92,4.08
241,Princeton,2013,"418,723,855",0,"5,431,232","1,614,300","12,072,183","437,841,570",95.63,4.37
241,Princeton,2014,"420,003,202",0,"5,727,258","1,614,300","11,424,569","438,769,329",95.72,4.28
241,Princeton,2015,"420,032,421",0,"5,662,068","1,614,300","11,462,048","438,770,837",95.73,4.27
241,Princeton,2016,"429,316,201",0,"5,799,653","1,687,000","11,052,860","447,855,714",95.86,4.14
241,Princeton,2017,"429,683,301",0,"5,724,646","1,505,300","10,658,694","447,571,941",96.00,4.00
242,Provincetown,2003,"1,320,061,800",0,"370,884,800","1,396,500","29,613,825","1,721,956,925",76.66,23.34
