"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Waltham","Middlesex","MA",2016,6546761667,0,2429262190,514728349,455541880,9946294086,65.82,34.18,6849540563,0,2541612289,538533841,476610077,10406296771,65.82,0,24.42,5.18,4.58,1.4,10406.3,6849.54,0,2541.61,538.53,476.61
"Waltham","Middlesex","MA",2017,6891358240,0,2578505792,528610108,494998700,10493472840,65.67,34.33,7059678091,0,2641485207,541521289,507088930,10749773517,65.67,0,24.57,5.04,4.72,4.7,10749.77,7059.68,0,2641.49,541.52,507.09
"Waltham","Middlesex","MA",2018,7333851274,0,2834882520,519990970,529381920,11218106684,65.38,34.62,7333851274,0,2834882520,519990970,529381920,11218106684,65.38,0,25.27,4.64,4.72,9.3,11218.11,7333.85,0,2834.88,519.99,529.38
"Watertown","Middlesex","MA",2003,2837704401,0,577236582,212281983,80243343,3707466309,76.54,23.46,3872649125,0,787761665,289703760,109509050,5059623600,76.54,0,15.57,5.73,2.16,0,5059.62,3872.65,0,787.76,289.7,109.51
"Watertown","Middlesex","MA",2004,3753239748,0,644671084,250261450,131431402,4779603684,78.53,21.47,4989225905,0,856968882,332675500,174713314,6353583601,78.53,0,13.49,5.24,2.75,25.6,6353.58,4989.23,0,856.97,332.68,174.71
"Watertown","Middlesex","MA",2005,4023410664,0,625386923,218405935,87598421,4954801943,81.2,18.8,5173100776,0,804091316,280815459,112629681,6370637232,81.2,0,12.62,4.41,1.77,25.9,6370.64,5173.1,0,804.09,280.82,112.63
"Watertown","Middlesex","MA",2006,4192151800,0,624560658,217108735,90242698,5124063891,81.81,18.19,5221620347,0,777934291,270424222,112403637,6382382497,81.81,0,12.19,4.24,1.76,26.1,6382.38,5221.62,0,777.93,270.42,112.4
"Watertown","Middlesex","MA",2007,4633108043,0,714446422,251236910,87345485,5686136860,81.48,18.52,5611047744,0,865249191,304267089,105782054,6886346078,81.48,0,12.56,4.42,1.54,36.1,6886.35,5611.05,0,865.25,304.27,105.78
"Watertown","Middlesex","MA",2008,4383685703,0,709704535,231541740,91163388,5416095366,80.94,19.06,5112674537,0,827725469,270046175,106323483,6316769664,80.94,0,13.1,4.28,1.68,24.8,6316.77,5112.67,0,827.73,270.05,106.32
"Watertown","Middlesex","MA",2009,4264515300,0,658305124,230058940,92411840,5245291204,81.3,18.7,4991445035,0,770519886,269274812,108164372,6139404104,81.3,0,12.55,4.39,1.76,21.3,6139.4,4991.45,0,770.52,269.27,108.16
"Watertown","Middlesex","MA",2010,4027039768,0,619669092,226216065,95697085,4968622010,81.05,18.95,4637422841,0,713593053,260503895,110202003,5721721792,81.05,0,12.47,4.55,1.93,13.1,5721.72,4637.42,0,713.59,260.5,110.2
"Watertown","Middlesex","MA",2011,3943303328,0,620453998,229425665,100159884,4893342875,80.59,19.41,4402042637,0,692633745,256115616,111811860,5462603858,80.59,0,12.68,4.69,2.05,8,5462.6,4402.04,0,692.63,256.12,111.81
"Watertown","Middlesex","MA",2012,3990175193,0,606216564,230178065,105107153,4931676975,80.91,19.09,4364055342,0,663019167,251745792,114955713,5393776014,80.91,0,12.29,4.67,2.13,6.6,5393.78,4364.06,0,663.02,251.75,114.96
"Watertown","Middlesex","MA",2013,4101515874,0,605627232,240726980,104315410,5052185496,81.18,18.82,4421070612,0,652812482,259482350,112442767,5445808211,81.18,0,11.99,4.76,2.06,7.6,5445.81,4421.07,0,652.81,259.48,112.44
"Watertown","Middlesex","MA",2014,4170633977,0,642960426,254539180,98941639,5167075222,80.72,19.28,4423811275,0,681991179,269990918,104947867,5480741238,80.72,0,12.44,4.93,1.91,8.3,5480.74,4423.81,0,681.99,269.99,104.95
"Watertown","Middlesex","MA",2015,4423338299,0,676501794,243245590,101086640,5444172323,81.25,18.75,4686293431,0,716717940,257705862,107095959,5767813193,81.25,0,12.43,4.47,1.86,14,5767.81,4686.29,0,716.72,257.71,107.1
"Watertown","Middlesex","MA",2016,5088998429,0,793472934,275645360,114419976,6272536699,81.13,18.87,5324357742,0,830169987,288393586,119711746,6562633060,81.13,0,12.65,4.39,1.82,29.7,6562.63,5324.36,0,830.17,288.39,119.71
"Watertown","Middlesex","MA",2017,5387245133,0,828988630,256731660,142159267,6615124690,81.44,18.56,5518827365,0,849236488,263002272,145631475,6776697599,81.44,0,12.53,3.88,2.15,33.9,6776.7,5518.83,0,849.24,263,145.63
"Watertown","Middlesex","MA",2018,5808343439,0,959486178,278127600,147885716,7193842933,80.74,19.26,5808343439,0,959486178,278127600,147885716,7193842933,80.74,0,13.34,3.87,2.06,42.2,7193.84,5808.34,0,959.49,278.13,147.89
"Wayland","Middlesex","MA",2003,2677979552,0,70026640,42461800,17351910,2807819902,95.38,4.62,3654670714,0,95566193,57948126,23680359,3831865392,95.38,0,2.49,1.51,0.62,0,3831.87,3654.67,0,95.57,57.95,23.68
"Wayland","Middlesex","MA",2004,2691489000,0,68635673,42678200,19386810,2822189683,95.37,4.63,3577828101,0,91238210,56732635,25771115,3751570062,95.37,0,2.43,1.51,0.69,-2.1,3751.57,3577.83,0,91.24,56.73,25.77
"Wayland","Middlesex","MA",2005,2896113172,0,77273228,29603700,21256660,3024246760,95.76,4.24,3723677882,0,99354063,38062961,27330753,3888425659,95.76,0,2.56,0.98,0.7,1.5,3888.43,3723.68,0,99.35,38.06,27.33
"Wayland","Middlesex","MA",2006,3220739432,0,91412574,27330900,20582400,3360065306,95.85,4.15,4011657820,0,113860800,34042561,25636829,4185198010,95.85,0,2.72,0.81,0.61,9.2,4185.2,4011.66,0,113.86,34.04,25.64
"Wayland","Middlesex","MA",2007,3191052000,0,93938900,28358400,21025500,3334374800,95.7,4.3,3864607723,0,113767184,34344189,25463487,4038182582,95.7,0,2.82,0.85,0.63,5.4,4038.18,3864.61,0,113.77,34.34,25.46
"Wayland","Middlesex","MA",2008,3040965458,0,97731120,29055000,21877920,3189629498,95.34,4.66,3546665459,0,113983402,33886727,25516128,3720051715,95.34,0,3.06,0.91,0.69,-2.9,3720.05,3546.67,0,113.98,33.89,25.52
"Wayland","Middlesex","MA",2009,3001442241,0,96907059,29505700,33509820,3161364820,94.94,5.06,3513068407,0,113425847,34535245,39221908,3700251406,94.94,0,3.07,0.93,1.06,-3.4,3700.25,3513.07,0,113.43,34.54,39.22
"Wayland","Middlesex","MA",2010,2871312611,0,89028689,28549000,31827990,3020718290,95.05,4.95,3306520783,0,102522870,32876205,36652195,3478572053,95.05,0,2.95,0.95,1.05,-9.2,3478.57,3306.52,0,102.52,32.88,36.65
"Wayland","Middlesex","MA",2011,2752145687,0,86812113,27757500,33957200,2900672500,94.88,5.12,3072313147,0,96911293,30986634,37907569,3238118643,94.88,0,2.99,0.96,1.17,-15.5,3238.12,3072.31,0,96.91,30.99,37.91
"Wayland","Middlesex","MA",2012,2769863897,0,87641103,27914000,34844000,2920263000,94.85,5.15,3029400653,0,95853090,30529547,38108889,3193892180,94.85,0,3,0.96,1.19,-16.6,3193.89,3029.4,0,95.85,30.53,38.11
"Wayland","Middlesex","MA",2013,2754982761,0,110626139,4476700,37471110,2907556710,94.75,5.25,2969627254,0,119245174,4825486,40390536,3134088449,94.75,0,3.8,0.15,1.29,-18.2,3134.09,2969.63,0,119.25,4.83,40.39
"Wayland","Middlesex","MA",2014,2813813895,0,120110205,4521200,39669200,2978114500,94.48,5.52,2984625768,0,127401465,4795658,42077309,3158900200,94.48,0,4.03,0.15,1.33,-17.6,3158.9,2984.63,0,127.4,4.8,42.08
"Wayland","Middlesex","MA",2015,3074997622,0,120350478,4518700,40279600,3240146400,94.9,5.1,3257797660,0,127504978,4787324,42674110,3432764072,94.9,0,3.71,0.14,1.24,-10.4,3432.76,3257.8,0,127.5,4.79,42.67
"Wayland","Middlesex","MA",2016,3195245423,0,123391777,4573000,43276500,3366486700,94.91,5.09,3343021214,0,129098480,4784495,45277980,3522182169,94.91,0,3.67,0.14,1.29,-8.1,3522.18,3343.02,0,129.1,4.78,45.28
"Wayland","Middlesex","MA",2017,3282868662,0,125833138,4275000,44162100,3457138900,94.96,5.04,3363051979,0,128906584,4379416,45240749,3541578728,94.96,0,3.64,0.12,1.28,-7.6,3541.58,3363.05,0,128.91,4.38,45.24
"Wayland","Middlesex","MA",2018,3430086890,0,127493310,4383900,45470000,3607434100,95.08,4.92,3430086890,0,127493310,4383900,45470000,3607434100,95.08,0,3.53,0.12,1.26,-5.9,3607.43,3430.09,0,127.49,4.38,45.47
"Westford","Middlesex","MA",2003,2460331630,0,213133222,226507040,44237530,2944209422,83.57,16.43,3357643992,0,290865456,309116866,60371486,4017997801,83.57,0,7.24,7.69,1.5,0,4018,3357.64,0,290.87,309.12,60.37
"Westford","Middlesex","MA",2004,2741039275,0,195558245,226125740,45758885,3208482145,85.43,14.57,3643695867,0,259957884,300591616,60827826,4265073192,85.43,0,6.1,7.05,1.43,6.1,4265.07,3643.7,0,259.96,300.59,60.83
"Westford","Middlesex","MA",2005,2984315876,0,197957846,228111500,60395566,3470780788,85.98,14.02,3837084520,0,254524326,293294390,77653607,4462556842,85.98,0,5.7,6.57,1.74,11.1,4462.56,3837.08,0,254.52,293.29,77.65
"Westford","Middlesex","MA",2006,3309670314,0,211401134,214029760,58850745,3793951953,87.24,12.76,4122427498,0,263315003,266589142,73302748,4725634390,87.24,0,5.57,5.64,1.55,17.6,4725.63,4122.43,0,263.32,266.59,73.3
"Westford","Middlesex","MA",2007,3384880114,0,223352682,229437600,56892665,3894563061,86.91,13.09,4099348375,0,270497159,277866459,68901363,4716613356,86.91,0,5.73,5.89,1.46,17.4,4716.61,4099.35,0,270.5,277.87,68.9
"Westford","Middlesex","MA",2008,3379694454,0,229527415,236093560,61856728,3907172157,86.5,13.5,3941723688,0,267696876,275354944,72143246,4556918756,86.5,0,5.87,6.04,1.58,13.4,4556.92,3941.72,0,267.7,275.35,72.14
"Westford","Middlesex","MA",2009,3349824902,0,228348123,237737480,69917483,3885827988,86.21,13.79,3920836414,0,267272369,278262236,81835625,4548206643,86.21,0,5.88,6.12,1.8,13.2,4548.21,3920.84,0,267.27,278.26,81.84
"Westford","Middlesex","MA",2010,3276832758,0,228564394,244148160,73275100,3822820412,85.72,14.28,3773506087,0,263208163,281153979,84381492,4402249721,85.72,0,5.98,6.39,1.92,9.6,4402.25,3773.51,0,263.21,281.15,84.38
"Westford","Middlesex","MA",2011,3241579524,0,211453416,217552520,88198085,3758783545,86.24,13.76,3618684664,0,236052587,242861223,98458500,4196056974,86.24,0,5.63,5.79,2.35,4.4,4196.06,3618.68,0,236.05,242.86,98.46
"Westford","Middlesex","MA",2012,3286425054,0,242450497,208676420,87203671,3824755642,85.93,14.07,3594363686,0,265168153,228229439,95374671,4183135949,85.93,0,6.34,5.46,2.28,4.1,4183.14,3594.36,0,265.17,228.23,95.37
"Westford","Middlesex","MA",2013,3283472825,0,243588224,217461440,94723861,3839246350,85.52,14.48,3539292705,0,262566517,234404160,102103927,4138367309,85.52,0,6.34,5.66,2.47,3,4138.37,3539.29,0,262.57,234.4,102.1
"Westford","Middlesex","MA",2014,3313008950,0,259215534,224018440,109194464,3905437388,84.83,15.17,3514124334,0,274951149,237617424,115823087,4142515993,84.83,0,6.64,5.74,2.8,3.1,4142.52,3514.12,0,274.95,237.62,115.82
"Westford","Middlesex","MA",2015,3537675014,0,279265076,255451520,105119876,4177511486,84.68,15.32,3747979933,0,295866606,270637401,111368960,4425852900,84.68,0,6.68,6.11,2.52,10.2,4425.85,3747.98,0,295.87,270.64,111.37
"Westford","Middlesex","MA",2016,3661010448,0,298700503,253680220,100780825,4314171996,84.86,15.14,3830327243,0,312514998,265412588,105441802,4513696631,84.86,0,6.92,5.88,2.34,12.3,4513.7,3830.33,0,312.51,265.41,105.44
"Westford","Middlesex","MA",2017,3770458240,0,286896739,260932255,97245721,4415532955,85.39,14.61,3862550821,0,293904126,267305466,99620926,4523381339,85.39,0,6.5,5.91,2.2,12.6,4523.38,3862.55,0,293.9,267.31,99.62
"Westford","Middlesex","MA",2018,4001321875,0,305257219,235142310,94244407,4635965811,86.31,13.69,4001321875,0,305257219,235142310,94244407,4635965811,86.31,0,6.58,5.07,2.03,15.4,4635.97,4001.32,0,305.26,235.14,94.24
"Weston","Middlesex","MA",2003,3774440900,0,95326100,7151800,21936700,3898855500,96.81,3.19,5151024625,0,130092668,9760147,29937277,5320814718,96.81,0,2.44,0.18,0.56,0,5320.81,5151.02,0,130.09,9.76,29.94
"Weston","Middlesex","MA",2004,4150331500,0,120557600,7334100,25948000,4304171200,96.43,3.57,5517084658,0,160258641,9749306,34492983,5721585588,96.43,0,2.8,0.17,0.6,7.5,5721.59,5517.08,0,160.26,9.75,34.49
"Weston","Middlesex","MA",2005,4466991720,0,124894680,7449300,26287100,4625622800,96.57,3.43,5743435176,0,160583351,9577938,33798642,5947395107,96.57,0,2.7,0.16,0.57,11.8,5947.4,5743.44,0,160.58,9.58,33.8
"Weston","Middlesex","MA",2006,4692338160,0,128277140,7450400,27474300,4855540000,96.64,3.36,5844637690,0,159778213,9279998,34221176,6047917077,96.64,0,2.64,0.15,0.57,13.7,6047.92,5844.64,0,159.78,9.28,34.22
"Weston","Middlesex","MA",2007,4848039530,0,130695070,7457800,27680200,5013872600,96.69,3.31,5871346193,0,158281713,9031965,33522837,6072182708,96.69,0,2.61,0.15,0.55,14.1,6072.18,5871.35,0,158.28,9.03,33.52
"Weston","Middlesex","MA",2008,4919912810,0,142910590,8432800,30951200,5102207400,96.43,3.57,5738073998,0,166676031,9835140,36098257,5950683426,96.43,0,2.8,0.17,0.61,11.8,5950.68,5738.07,0,166.68,9.84,36.1
"Weston","Middlesex","MA",2009,4988143190,0,141402210,8494700,34222500,5172262600,96.44,3.56,5838422612,0,165505646,9942707,40056071,6053927037,96.44,0,2.73,0.16,0.66,13.8,6053.93,5838.42,0,165.51,9.94,40.06
"Weston","Middlesex","MA",2010,5035905790,0,152826610,8494700,34784600,5232011700,96.25,3.75,5799203852,0,175990716,9782251,40056942,6025033762,96.25,0,2.92,0.16,0.66,13.2,6025.03,5799.2,0,175.99,9.78,40.06
"Weston","Middlesex","MA",2011,5018978450,0,194068050,9079700,38678600,5260804800,95.4,4.6,5602855092,0,216644716,10135976,43178227,5872814011,95.4,0,3.69,0.17,0.74,10.4,5872.81,5602.86,0,216.64,10.14,43.18
"Weston","Middlesex","MA",2012,4971367140,0,202933360,9331800,39840500,5223472800,95.17,4.83,5437185155,0,221948253,10206191,43573562,5712913161,95.17,0,3.89,0.18,0.76,7.4,5712.91,5437.19,0,221.95,10.21,43.57
"Weston","Middlesex","MA",2013,4941058610,0,201175390,9331800,43864400,5195430200,95.1,4.9,5326023276,0,216849241,10058853,47281936,5600213306,95.1,0,3.87,0.18,0.84,5.3,5600.21,5326.02,0,216.85,10.06,47.28
"Weston","Middlesex","MA",2014,5082551510,0,200875690,9331800,48169200,5340928200,95.16,4.84,5391086535,0,213069799,9898285,51093299,5665147918,95.16,0,3.76,0.17,0.9,6.5,5665.15,5391.09,0,213.07,9.9,51.09
"Weston","Middlesex","MA",2015,5352835210,0,203180990,9209600,47233400,5612459200,95.37,4.63,5671046343,0,215259534,9757085,50041294,5946104256,95.37,0,3.62,0.16,0.84,11.8,5946.1,5671.05,0,215.26,9.76,50.04
"Weston","Middlesex","MA",2016,5604331540,0,198357360,9209600,49587500,5861486000,95.61,4.39,5863524314,0,207531120,9635532,51880855,6132571821,95.61,0,3.38,0.16,0.85,15.3,6132.57,5863.52,0,207.53,9.64,51.88
"Weston","Middlesex","MA",2017,5674412580,0,198367420,9209600,59025200,5941014800,95.51,4.49,5813008811,0,203212499,9434542,60466877,6086122729,95.51,0,3.34,0.16,0.99,14.4,6086.12,5813.01,0,203.21,9.43,60.47
"Weston","Middlesex","MA",2018,5744305080,0,198676220,9209600,63924000,6016114900,95.48,4.52,5744305080,0,198676220,9209600,63924000,6016114900,95.48,0,3.3,0.15,1.06,13.1,6016.11,5744.31,0,198.68,9.21,63.92
"Wilmington","Middlesex","MA",2003,1579242205,0,114943995,430131200,56963980,2181281380,72.4,27.6,2155210719,0,156865444,587005192,77739425,2976820780,72.4,0,5.27,19.72,2.61,0,2976.82,2155.21,0,156.87,587.01,77.74
"Wilmington","Middlesex","MA",2004,2288624785,0,104907615,554955700,56758180,3005246280,76.15,23.85,3042295944,0,139454931,737709163,75449319,3994909358,76.15,0,3.49,18.47,1.89,34.2,3994.91,3042.3,0,139.45,737.71,75.45
"Wilmington","Middlesex","MA",2005,2483827545,0,108468955,562676900,50161970,3205135370,77.5,22.5,3193581584,0,139463973,723461896,64495759,4121003212,77.5,0,3.38,17.56,1.57,38.4,4121,3193.58,0,139.46,723.46,64.5
"Wilmington","Middlesex","MA",2006,2705923005,0,120612695,595342000,59110570,3480988270,77.73,22.27,3370417698,0,150231607,741540395,73626378,4335816079,77.73,0,3.46,17.1,1.7,45.7,4335.82,3370.42,0,150.23,741.54,73.63
"Wilmington","Middlesex","MA",2007,2891951910,0,129242515,660695875,51324690,3733214990,77.47,22.53,3502374667,0,156522558,800153172,62158120,4521208518,77.47,0,3.46,17.7,1.37,51.9,4521.21,3502.37,0,156.52,800.15,62.16
"Wilmington","Middlesex","MA",2008,2909751135,0,134597365,679853200,60438430,3784640130,76.88,23.12,3393630736,0,156980351,792909980,70489091,4414010158,76.88,0,3.56,17.96,1.6,48.3,4414.01,3393.63,0,156.98,792.91,70.49
"Wilmington","Middlesex","MA",2009,2787054655,0,142577225,693995700,81728210,3705355790,75.22,24.78,3262136290,0,166880954,812294281,95659609,4336971135,75.22,0,3.85,18.73,2.21,45.7,4336.97,3262.14,0,166.88,812.29,95.66
"Wilmington","Middlesex","MA",2010,2604043007,0,139654845,675131828,78551410,3497381090,74.46,25.54,2998740816,0,160822491,777462340,90457538,4027483185,74.46,0,3.99,19.3,2.25,35.3,4027.48,2998.74,0,160.82,777.46,90.46
"Wilmington","Middlesex","MA",2011,2617278752,0,144596020,680325328,82348150,3524548250,74.26,25.74,2921756634,0,161417419,759470133,91928020,3934572206,74.26,0,4.1,19.3,2.34,32.2,3934.57,2921.76,0,161.42,759.47,91.93
"Wilmington","Middlesex","MA",2012,2626586102,0,142163270,672253028,89083310,3530085710,74.41,25.59,2872697703,0,155483995,735243260,97430433,3860855390,74.41,0,4.03,19.04,2.52,29.7,3860.86,2872.7,0,155.48,735.24,97.43
"Wilmington","Middlesex","MA",2013,2569767481,0,143507345,650962374,88047220,3452284420,74.44,25.56,2769981597,0,154688199,701679747,94907100,3721256643,74.44,0,4.16,18.86,2.55,25,3721.26,2769.98,0,154.69,701.68,94.91
"Wilmington","Middlesex","MA",2014,2654197031,0,145965075,631102662,92282260,3523547028,75.33,24.67,2815319402,0,154825849,669413592,97884232,3737443074,75.33,0,4.14,17.91,2.62,25.6,3737.44,2815.32,0,154.83,669.41,97.88
"Wilmington","Middlesex","MA",2015,2832043812,0,150899351,627746746,96938220,3707628129,76.38,23.62,3000400923,0,159869897,665064540,102700927,3928036287,76.38,0,4.07,16.93,2.61,32,3928.04,3000.4,0,159.87,665.06,102.7
"Wilmington","Middlesex","MA",2016,2944221748,0,158328364,637708672,99456420,3839715204,76.68,23.32,3080388032,0,165650837,667201838,104056145,4017296853,76.68,0,4.12,16.61,2.59,35,4017.3,3080.39,0,165.65,667.2,104.06
"Wilmington","Middlesex","MA",2017,3182585028,0,157979269,667938057,111228860,4119731214,77.25,22.75,3260318940,0,161837877,684252291,113945599,4220354708,77.25,0,3.83,16.21,2.7,41.8,4220.35,3260.32,0,161.84,684.25,113.95
"Wilmington","Middlesex","MA",2018,3313078479,0,163181317,704108011,118399130,4298766937,77.07,22.93,3313078479,0,163181317,704108011,118399130,4298766937,77.07,0,3.8,16.38,2.75,44.4,4298.77,3313.08,0,163.18,704.11,118.4
"Winchester","Middlesex","MA",2003,3904321184,0,166798422,25996700,33356000,4130472306,94.52,5.48,5328273802,0,227631801,35478007,45521332,5636904942,94.52,0,4.04,0.63,0.81,0,5636.9,5328.27,0,227.63,35.48,45.52
"Winchester","Middlesex","MA",2004,4054507318,0,170415348,26213300,36680300,4287816266,94.56,5.44,5389704442,0,226535134,34845649,48759556,5699844781,94.56,0,3.97,0.61,0.86,1.1,5699.84,5389.7,0,226.54,34.85,48.76
"Winchester","Middlesex","MA",2005,4607480711,0,187655157,23016300,36031090,4854183258,94.92,5.08,5924068914,0,241277642,29593211,46326979,6241266745,94.92,0,3.87,0.47,0.74,10.7,6241.27,5924.07,0,241.28,29.59,46.33
"Winchester","Middlesex","MA",2006,4844612396,0,194071332,22993100,37790250,5099467078,95,5,6034305977,0,241729514,28639526,47070418,6351745434,95,0,3.81,0.45,0.74,12.7,6351.75,6034.31,0,241.73,28.64,47.07
"Winchester","Middlesex","MA",2007,5040440045,0,202345683,23405900,38728990,5304920618,95.01,4.99,6104357913,0,245056078,28346333,46903765,6424664089,95.01,0,3.81,0.44,0.73,14,6424.66,6104.36,0,245.06,28.35,46.9
"Winchester","Middlesex","MA",2008,5167476241,0,216683387,25536200,40687970,5450383798,94.81,5.19,6026806205,0,252716940,29782765,47454211,6356760121,94.81,0,3.98,0.47,0.75,12.8,6356.76,6026.81,0,252.72,29.78,47.45
"Winchester","Middlesex","MA",2009,5051412972,0,222398598,25976500,47644190,5347432260,94.46,5.54,5912477368,0,260308687,30404457,55765624,6258956136,94.46,0,4.16,0.49,0.89,11,6258.96,5912.48,0,260.31,30.4,55.77
"Winchester","Middlesex","MA",2010,5081279530,0,220862340,25976500,54241930,5382360300,94.41,5.59,5851454942,0,254338700,29913788,62463442,6198170873,94.41,0,4.1,0.48,1.01,10,6198.17,5851.45,0,254.34,29.91,62.46
"Winchester","Middlesex","MA",2011,5044918838,0,212485592,25307500,56496130,5339208060,94.49,5.51,5631813223,0,237204840,28251617,63068537,5960338218,94.49,0,3.98,0.47,1.06,5.7,5960.34,5631.81,0,237.2,28.25,63.07
"Winchester","Middlesex","MA",2012,5078548573,0,209111287,25374900,54066580,5367101340,94.62,5.38,5554409508,0,228705053,27752533,59132628,5869999722,94.62,0,3.9,0.47,1.01,4.1,5870,5554.41,0,228.71,27.75,59.13
"Winchester","Middlesex","MA",2013,5153668738,0,208238082,25374900,57556810,5444838530,94.65,5.35,5555198152,0,224462197,27351893,62041140,5869053382,94.65,0,3.82,0.47,1.06,4.1,5869.05,5555.2,0,224.46,27.35,62.04
"Winchester","Middlesex","MA",2014,5381679426,0,219391094,26369800,58897540,5686337860,94.64,5.36,5708372937,0,232709176,27970572,62472901,6031525586,94.64,0,3.86,0.46,1.04,7,6031.53,5708.37,0,232.71,27.97,62.47
"Winchester","Middlesex","MA",2015,5834116357,0,226194690,28035800,54730080,6143076927,94.97,5.03,6180938313,0,239641334,29702450,57983631,6508265727,94.97,0,3.68,0.46,0.89,15.5,6508.27,6180.94,0,239.64,29.7,57.98
"Winchester","Middlesex","MA",2016,6277729586,0,229830941,28717600,55627390,6591905517,95.23,4.77,6568066111,0,240460312,30045750,58200082,6896772255,95.23,0,3.49,0.44,0.84,22.4,6896.77,6568.07,0,240.46,30.05,58.2
"Winchester","Middlesex","MA",2017,6571971698,0,232403869,29426800,57472510,6891274877,95.37,4.63,6732490605,0,238080280,30145543,58876263,7059592691,95.37,0,3.37,0.43,0.83,25.2,7059.59,6732.49,0,238.08,30.15,58.88
